Tabela 1552 - População residente, por situação do domicílio e sexo, segundo a forma de declaração da idade e a idade;;
Variável - População residente (Pessoas);;
Forma de declaração da idade - Total;;
Idade - Soma (65 a 69 anos + 70 a 74 anos + 75 a 79 anos + 80 a 89 anos + 90 a 99 anos + 100 anos ou mais);;
Ano - 2010;;
Situação do domicílio - Total;;
Sexo - Total;;
Cód.;Bairro;
5002704025;Tv Morena - Campo Grande (MS);220
5002704026;Vilas Boas - Campo Grande (MS);485
5002704027;Rita Vieira - Campo Grande (MS);680
5002704028;Carlota - Campo Grande (MS);435
5002704029;Dr. Albuquerque - Campo Grande (MS);238
5002704031;Piratininga - Campo Grande (MS);1153
5002704032;Jacy - Campo Grande (MS);522
5002704033;Guanandi - Campo Grande (MS);1030
5002704034;Aero Rancho - Campo Grande (MS);1677
5002704035;Pioneiros - Campo Grande (MS);922
5002704036;Alves Pereira - Campo Grande (MS);921
5002704037;Universitário - Campo Grande (MS);1213
5002704038;Moreninha - Campo Grande (MS);1366
5002704039;Centro-Oeste - Campo Grande (MS);806
5002704040;Los Angeles - Campo Grande (MS);379
5002704041;Vila Militar - Campo Grande (MS);...
5002704042;Sobrinho - Campo Grande (MS);1407
5002704043;Santo Amaro - Campo Grande (MS);2005
5002704044;Santo Antonio - Campo Grande (MS);1151
5002704045;Panamá - Campo Grande (MS);961
5002704046;Popular - Campo Grande (MS);969
5002704047;Nova Campo Grande - Campo Grande (MS);580
5002704048;Aeroporto Internacional Antônio João - Campo Grande (MS);...
5002704049;Taveirópolis - Campo Grande (MS);511
5002704050;Caiçara - Campo Grande (MS);626
5002704051;União - Campo Grande (MS);627
5002704052;Leblon - Campo Grande (MS);1144
5002704053;Tijuca - Campo Grande (MS);639
5002704054;São Conrado - Campo Grande (MS);905
5002704055;Batistão - Campo Grande (MS);438
5002704056;Coophavila II - Campo Grande (MS);825
5002704057;Núcleo Industrial - Campo Grande (MS);142
5002704058;Margarida - Campo Grande (MS);424
5002704059;Santa Fé - Campo Grande (MS);522
5002704060;Chácara Cachoeira - Campo Grande (MS);317
5002704061;Carandá - Campo Grande (MS);468
5002704062;Mata do Jacinto - Campo Grande (MS);604
5002704063;Novos Estados - Campo Grande (MS);726
5002704064;Veraneio - Campo Grande (MS);252
5002704065;Parque dos Poderes - Campo Grande (MS);...
5002704066;Tiradentes - Campo Grande (MS);1251
5002704067;Maria Aparecida Pedrossian - Campo Grande (MS);502
5002704068;Desbarrancado - Campo Grande (MS);...
5002704069;Noroeste - Campo Grande (MS);367
5002704070;América - Campo Grande (MS);135
5002704071;Vila Militar II - Campo Grande (MS);...
5002704072;Chácara dos Poderes - Campo Grande (MS);84
5002704073;Autonomista - Campo Grande (MS);730
5002704074;Estrela Dalva - Campo Grande (MS);268
5002704075;Centenário - Campo Grande (MS);667
5002704076;Parati - Campo Grande (MS);249
5002704077;Lageado - Campo Grande (MS);578
5002704078;São Lourenço - Campo Grande (MS);175
5002704079;Caiobá - Campo Grande (MS);346
5002704080;Tarumã - Campo Grande (MS);429
5003207001;Arthur Marinho - Corumbá (MS);139
5003207002;Generoso - Corumbá (MS);152
5003207003;Cervejaria - Corumbá (MS);157
5003207004;Beira-Rio - Corumbá (MS);41
5003207005;Centro - Corumbá (MS);1791
5003207006;Universitário - Corumbá (MS);318
5003207007;Maria Leite - Corumbá (MS);232
5003207008;Centro-América - Corumbá (MS);290
5003207009;Nossa Senhora de Fátima - Corumbá (MS);200
5003207010;Popular Velha - Corumbá (MS);420
5003207011;Aeroporto - Corumbá (MS);243
5003207012;Popular Nova - Corumbá (MS);203
5003207013;Cristo Redentor - Corumbá (MS);416
5003207014;Previsul - Corumbá (MS);52
5003207015;Industrial - Corumbá (MS);9
5003207016;Jardim dos Estados - Corumbá (MS);184
5003207017;Guarani - Corumbá (MS);118
5003207018;Nova Corumbá - Corumbá (MS);343
5003207019;Guatós - Corumbá (MS);100
5003207020;Dom Bosco - Corumbá (MS);312
5003207021;Borrowsky - Corumbá (MS);113
5003751001;Centro - Eldorado (MS);107
5003751002;Jardim das Grevílias - Eldorado (MS);40
5003751003;Rui Barbosa - Eldorado (MS);53
5003751004;Jardim dos Ipês - Eldorado (MS);109
5003751005;Jardim das Palmeiras - Eldorado (MS);55
5003751006;Cerâmica - Eldorado (MS);40
5003751007;Spartaco Astolfi - Eldorado (MS);99
5003751008;Jardim Novo Eldorado - Eldorado (MS);105
5003751009;Primavera - Eldorado (MS);35
5004304001;Centro - Iguatemi (MS);171
5004304002;Vila Rosa - Iguatemi (MS);128
5004304003;Vila Nova - Iguatemi (MS);93
5004304004;Vila Nova Esperança - Iguatemi (MS);114
5004304005;Vila Jardim Aeroporto - Iguatemi (MS);94
5004304006;Vila Operária - Iguatemi (MS);140
5004304007;Jardim dos Eucaliptos - Iguatemi (MS);14
5004700001;Centro - Ivinhema (MS);47
5004700002;Água Azul - Ivinhema (MS);4
5004700003;Triaguenã - Ivinhema (MS);57
5004700004;Itapoã - Ivinhema (MS);312
5004700005;Piravevê - Ivinhema (MS);335
5004700006;Guiraí - Ivinhema (MS);254
5004700007;Vitória - Ivinhema (MS);186
5005202001;Centro - Ladário (MS);342
5005202002;Santo Antônio - Ladário (MS);179
5005202003;Almirante Tamandaré - Ladário (MS);88
5005202004;Popular - Ladário (MS);20
5005202005;Boa Esperança - Ladário (MS);80
5005202006;Nova Ladário - Ladário (MS);100
5005251001;Centro - Laguna Carapã (MS);48
5005251002;Cristo Rei - Laguna Carapã (MS);29
5005251003;Monte Alegre - Laguna Carapã (MS);48
5005251004;Nossa Senhora Aparecida - Laguna Carapã (MS);24
5005707001;Centro - Naviraí (MS);1353
5005707002;Jardim Nova Era - Naviraí (MS);19
5005707003;Jardim União - Naviraí (MS);18
5005707004;Classe A Residence - Naviraí (MS);3
5005707005;Parque Beija Flor - Naviraí (MS);13
5005707006;Residencial Sol Nascente - Naviraí (MS);67
5005707007;Residencial Oasis II - Naviraí (MS);10
5005707008;Residencial Portal - Naviraí (MS);7
5005707009;Jardim Oasis I - Naviraí (MS);12
5005707010;Conjunto Habitacional BNH 1º Plano - Naviraí (MS);30
5005707011;Parque Industrial I - Naviraí (MS);6
5005707012;Vila João de Barro - Naviraí (MS);85
5005707013;Conjunto Habitacional Boa Vista - Naviraí (MS);25
5005707014;Conjunto Habitacional Odercio de Matos - Naviraí (MS);84
5005707015;Residencial Ipê - Naviraí (MS);75
5005707016;Jardim Vale Encantado - Naviraí (MS);24
5005707017;Parque Industrial II - Naviraí (MS);3
5005707018;Jardim Paraíso - Naviraí (MS);173
5005707019;Jardim Tarumã - Naviraí (MS);17
5005707020;Jardim Alvorada - Naviraí (MS);3
5005707021;Jardim Progresso - Naviraí (MS);188
5005707022;Conjunto Habitacional Harry Amorim Costa - Naviraí (MS);161
5005707023;Vila Nova - Naviraí (MS);59
5005707024;Jardim Paraíso IV - Naviraí (MS);-
5005707025;Residencial Portinari - Naviraí (MS);-
5005707027;Residencial Morumbi - Naviraí (MS);-
5005707028;Chácara Recreio Bandeirantes - Naviraí (MS);7
5005707029;Eco Park Residence - Naviraí (MS);-
5005707030;Royal Park Residence - Naviraí (MS);-
5005707032;Condominio Green Park Residence - Naviraí (MS);..
5005707034;Interlagos - Naviraí (MS);1
5005707035;Residencial Athenas - Naviraí (MS);2
5005707036;Distrito Verde - Naviraí (MS);4
5006200001;Centro - Nova Andradina (MS);650
5006200002;Durval Andrade Filho - Nova Andradina (MS);119
5006200003;Cristo Rei - Nova Andradina (MS);217
5006200004;Centro Educacional - Nova Andradina (MS);270
5006200005;Guiomar Soares Andrade - Nova Andradina (MS);73
5006200006;Horto Florestal - Nova Andradina (MS);54
5006200007;Campo Verde - Nova Andradina (MS);16
5006200008;Vila Beatriz - Nova Andradina (MS);51
5006200009;Irman Ribeiro - Nova Andradina (MS);80
5006200010;Santa Terezinha - Nova Andradina (MS);114
5006200011;Capilé - Nova Andradina (MS);118
5006200012;Vila Operária - Nova Andradina (MS);214
5006200013;Vila Santo Antonio - Nova Andradina (MS);15
5006200014;Vicente de Paulo - Nova Andradina (MS);293
5006606001;A - Ponta Porã (MS);32
5006606002;B - Ponta Porã (MS);524
5006606003;C - Ponta Porã (MS);166
5006606004;D - Ponta Porã (MS);210
5006606005;E - Ponta Porã (MS);336
5006606006;Centro - Ponta Porã (MS);826
5006606007;G - Ponta Porã (MS);223
5006606008;H - Ponta Porã (MS);114
5006606009;I - Ponta Porã (MS);42
5006606010;J - Ponta Porã (MS);330
5006606011;K - Ponta Porã (MS);428
5006606012;L - Ponta Porã (MS);306
5006606013;M - Ponta Porã (MS);69
5006606014;N - Ponta Porã (MS);81
5006606015;O - Ponta Porã (MS);23
5007695001;Centro - São Gabriel do Oeste (MS);307
5007695002;Jardim Alvorada - São Gabriel do Oeste (MS);55
5007695003;Jardim Primavera - São Gabriel do Oeste (MS);125
5007695004;Jardim Gramado - São Gabriel do Oeste (MS);268
5007695005;Milani ou Vila São Gabriel - São Gabriel do Oeste (MS);98
5008305001;Vila Nova - Três Lagoas (MS);1152
5008305002;Colinos - Três Lagoas (MS);269
5008305003;da Lapa - Três Lagoas (MS);278
5008305004;Acácias - Três Lagoas (MS);81
5008305005;Paranapungá - Três Lagoas (MS);239
5008305006;Jardim Dourado - Três Lagoas (MS);84
5008305007;Santo André - Três Lagoas (MS);151
5008305008;Interlagos - Três Lagoas (MS);416
5008305009;Alto da Boa Vista - Três Lagoas (MS);40
5008305010;Bela Vista - Três Lagoas (MS);150
5008305011;Santa Luzia - Três Lagoas (MS);254
5008305012;Maristela - Três Lagoas (MS);172
5008305013;Santa Terezinha - Três Lagoas (MS);302
5008305014;Nossa Senhora Aparecida - Três Lagoas (MS);349
5008305015;Santos Dumont - Três Lagoas (MS);186
5008305016;Vila Haro - Três Lagoas (MS);147
5008305017;Chácara Imperial - Três Lagoas (MS);4
5008305018;Guanabara - Três Lagoas (MS);114
5008305019;São Carlos - Três Lagoas (MS);228
5008305020;São João - Três Lagoas (MS);114
5008305021;Vila Carioca - Três Lagoas (MS);44
5008305022;Osmar Ferreira Dutra - Três Lagoas (MS);8
5008305023;Vila Zuque - Três Lagoas (MS);39
5008305024;Santa Rita - Três Lagoas (MS);329
5008305025;Jardim Brasília - Três Lagoas (MS);32
5008305026;Jardim Ypê - Três Lagoas (MS);5
5008305027;Quinta da Lagoa - Três Lagoas (MS);56
5008305028;Vista Alegre - Três Lagoas (MS);192
5008305029;Jardim Alvorada - Três Lagoas (MS);279
5008305030;Vila Piloto - Três Lagoas (MS);178
5008305031;Jupiá - Três Lagoas (MS);67
5008305032;Centro - Três Lagoas (MS);427
5008305033;Distrito Industrial - Três Lagoas (MS);..
5100201001;Jardim Tropical - Água Boa (MT);32
5100201002;Centro - Água Boa (MT);43
5100201003;Vila Nova - Água Boa (MT);65
5100201004;Guarujá - Expansão - Água Boa (MT);66
5100201005;Guarujá - Água Boa (MT);126
5100201006;Operário - Água Boa (MT);85
5100201007;Nova Era - Água Boa (MT);34
5100201008;Primavera - Água Boa (MT);49
5100201009;Centro II - Água Boa (MT);67
5100300001;Atlântico - Alto Araguaia (MT);93
5100300002;Dom Bosco - Alto Araguaia (MT);125
5100300003;Aeroporto - Alto Araguaia (MT);240
5100300004;Novo Araguaia - Alto Araguaia (MT);19
5100300005;Distrito Industrial - Alto Araguaia (MT);1
5100300006;Cohab - Alto Araguaia (MT);51
5100300007;São Francisco de Assis - Alto Araguaia (MT);12
5100300008;Primavera - Alto Araguaia (MT);6
5100300009;Boiadeiro - Alto Araguaia (MT);156
5100300010;Alvorada - Alto Araguaia (MT);27
5100300011;Beira Rio - Alto Araguaia (MT);60
5100300012;Centro - Alto Araguaia (MT);104
5101308001;Novo Horizonte - Arenápolis (MT);55
5101308002;Bela Vista - Arenápolis (MT);161
5101308003;Primavera - Arenápolis (MT);52
5101308004;Planalto dos Diamantes - Arenápolis (MT);8
5101308005;São Mateus - Arenápolis (MT);34
5101308006;Jardim Canaã - Arenápolis (MT);22
5101308007;Vila Nova - Arenápolis (MT);192
5101308008;Vila Rica - Arenápolis (MT);85
5101308009;Bolívia - Arenápolis (MT);19
5101308010;Centro - Arenápolis (MT);53
5101308011;Campinas - Arenápolis (MT);13
5101308012;da Ponte - Arenápolis (MT);32
5101704001;União - Barra do Bugres (MT);247
5101704002;Maracanã - Barra do Bugres (MT);224
5101704003;13 de Maio - Barra do Bugres (MT);202
5101704004;Nova Esperança - Barra do Bugres (MT);68
5101704005;Jardim Aeroporto - Barra do Bugres (MT);52
5101704006;Centro - Barra do Bugres (MT);220
5101704007;Santa Cruz - Barra do Bugres (MT);78
5101704008;São Raimundo - Barra do Bugres (MT);59
5101704009;Distrito Industrial - Barra do Bugres (MT);6
5102504001;Lavapés - Cáceres (MT);29
5102504002;Dner - Cáceres (MT);126
5102504003;Jardim Celeste - Cáceres (MT);56
5102504004;Santa Izabel - Cáceres (MT);49
5102504005;Maracanãzinho - Cáceres (MT);85
5102504006;Vila Mariana - Cáceres (MT);168
5102504007;Cohab Velha - Cáceres (MT);172
5102504008;Monte Verde - Cáceres (MT);71
5102504009;Cidade Alta - Cáceres (MT);55
5102504010;Joaquim Murtinho - Cáceres (MT);164
5102504011;Cavalhada II - Cáceres (MT);160
5102504012;Cavalhada III - Cáceres (MT);138
5102504013;Vila Nova - Cáceres (MT);70
5102504014;Jardim Padre Paulo - Cáceres (MT);192
5102504015;Betel - Cáceres (MT);27
5102504016;Carrapatinho - Cáceres (MT);23
5102504017;São Jorge - Cáceres (MT);27
5102504018;Lobo - Cáceres (MT);18
5102504019;Santos Dumont - Cáceres (MT);78
5102504020;Jardim Guanabara - Cáceres (MT);81
5102504021;Nova Era - Cáceres (MT);117
5102504022;Vitória Régia - Cáceres (MT);86
5102504023;Jardim do Trevo - Cáceres (MT);75
5102504024;Jardim Marajoara - Cáceres (MT);118
5102504025;Cidade Nova - Cáceres (MT);111
5102504026;Junco - Cáceres (MT);149
5102504027;Santo Antônio - Cáceres (MT);71
5102504028;Vila Real - Cáceres (MT);90
5102504029;Garcez - Cáceres (MT);97
5102504030;Jardim Imperial - Cáceres (MT);127
5102504031;Jardim Paraíso - Cáceres (MT);107
5102504032;Rodeio - Cáceres (MT);132
5102504033;São Lourenço - Cáceres (MT);39
5102504034;Santa Cruz - Cáceres (MT);126
5102504035;Jardim São Luiz da Ponte - Cáceres (MT);147
5102504036;São Miguel - Cáceres (MT);83
5102504037;Centro - Cáceres (MT);569
5102504038;Cavalhada I - Cáceres (MT);163
5102504039;Santa Rosa - Cáceres (MT);40
5102504040;Vila Irene - Cáceres (MT);93
5102504041;Massa Barro - Cáceres (MT);63
5102504042;Cohab Nova - Cáceres (MT);133
5102504043;Olhos D'agua - Cáceres (MT);57
5102603001;Centro - Campinápolis (MT);34
5102603002;Antônio Pedro - Campinápolis (MT);62
5102603003;União - Campinápolis (MT);37
5102603004;Amélio - Campinápolis (MT);24
5102603005;Cristalina - Campinápolis (MT);13
5102603006;Zé Viola - Campinápolis (MT);52
5102603007;Castilho - Campinápolis (MT);24
5102637001;Nossa Senhora Aparecida - Campo Novo do Parecis (MT);123
5102637002;Jardim das Palmeiras - Campo Novo do Parecis (MT);143
5102637003;Olença - Campo Novo do Parecis (MT);13
5102637004;Alvorada - Campo Novo do Parecis (MT);35
5102637005;Centro - Campo Novo do Parecis (MT);143
5102637006;Boa Esperança - Campo Novo do Parecis (MT);55
5102637007;Jardim Primavera - Campo Novo do Parecis (MT);10
5102678001;Centro - Campo Verde (MT);213
5102678002;Jardim Campo Verde - Campo Verde (MT);106
5102678003;São Lourenço - Campo Verde (MT);166
5102678004;Jupiara - Campo Verde (MT);150
5102678005;Vale do Sol - Campo Verde (MT);52
5102793001;Centro - Carlinda (MT);143
5102793002;Boa Esperança - Carlinda (MT);..
5102793003;Bom Jesus - Carlinda (MT);26
5102793004;Cristo Rey - Carlinda (MT);62
5102793005;Boa Vista - Carlinda (MT);76
5102850001;Centro - Castanheira (MT);41
5102850002;Santa Rita - Castanheira (MT);65
5102850003;Guadalupe - Castanheira (MT);54
5102850004;Santo Antonio - Castanheira (MT);47
5102850005;Noga - Castanheira (MT);35
5103304001;Centro - Comodoro (MT);67
5103304002;Cristo Rei - Comodoro (MT);73
5103304003;São Francisco de Assis - Comodoro (MT);83
5103304004;Tertúlia - Comodoro (MT);22
5103304005;Jardim Mato Grosso - Comodoro (MT);31
5103304006;Nossa Senhora de Fátima - Comodoro (MT);49
5103304007;Nova Vacaria - Comodoro (MT);66
5103304008;Cidade Verde - Comodoro (MT);101
5103403001;Centro Sul - Cuiabá (MT);485
5103403002;Centro Norte - Cuiabá (MT);334
5103403003;Terceiro - Cuiabá (MT);80
5103403004;Dom Aquino - Cuiabá (MT);962
5103403005;Poção - Cuiabá (MT);414
5103403006;Bandeirantes - Cuiabá (MT);111
5103403007;Areão - Cuiabá (MT);386
5103403008;Lixeira - Cuiabá (MT);436
5103403009;Araés - Cuiabá (MT);477
5103403010;Quilombo - Cuiabá (MT);734
5103403011;Duque de Caxias - Cuiabá (MT);432
5103403012;Goiabeira - Cuiabá (MT);588
5103403013;Jardim Cuiabá - Cuiabá (MT);133
5103403014;Cidade Alta - Cuiabá (MT);837
5103403015;Porto - Cuiabá (MT);663
5103403016;Baú - Cuiabá (MT);190
5103403017;Popular - Cuiabá (MT);225
5103403019;Morada do Ouro - Cuiabá (MT);335
5103403020;Centro Político Administrativo - Cuiabá (MT);218
5103403021;Paiaguás - Cuiabá (MT);100
5103403022;Jardim Florianópolis - Cuiabá (MT);125
5103403023;Jardim Vitória - Cuiabá (MT);313
5103403024;Paraíso - Cuiabá (MT);161
5103403025;Nova Conquista - Cuiabá (MT);29
5103403026;Primeiro de Março - Cuiabá (MT);208
5103403027;Três Barras - Cuiabá (MT);327
5103403028;Morada da Serra - Cuiabá (MT);3073
5103403029;Coophamil - Cuiabá (MT);365
5103403030;Novo Terceiro - Cuiabá (MT);271
5103403031;Cidade Verde - Cuiabá (MT);231
5103403032;Santa Isabel - Cuiabá (MT);497
5103403033;Barra do Pari - Cuiabá (MT);252
5103403034;Santa Rosa - Cuiabá (MT);89
5103403035;Ribeirão da Ponte - Cuiabá (MT);132
5103403036;Jardim Mariana - Cuiabá (MT);77
5103403037;Novo Colorado - Cuiabá (MT);75
5103403038;Ribeirão do Lipa - Cuiabá (MT);105
5103403039;Jardim Ubirajara - Cuiabá (MT);41
5103403040;Despraiado - Cuiabá (MT);224
5103403041;Alvorada - Cuiabá (MT);755
5103403042;Santa Marta - Cuiabá (MT);61
5103403043;Ufmt - Cuiabá (MT);7
5103403044;Boa Esperança - Cuiabá (MT);466
5103403045;Jardim Shangri-lá - Cuiabá (MT);103
5103403046;Jardim Petrópolis - Cuiabá (MT);102
5103403047;Jardim Califórnia - Cuiabá (MT);114
5103403048;Bela Marina - Cuiabá (MT);20
5103403049;Praeirinho - Cuiabá (MT);77
5103403050;Praeiro - Cuiabá (MT);95
5103403051;Grande Terceiro - Cuiabá (MT);321
5103403052;Jardim Europa - Cuiabá (MT);78
5103403053;Jardim Paulista - Cuiabá (MT);130
5103403054;Campo Velho - Cuiabá (MT);209
5103403055;Jardim Tropical - Cuiabá (MT);110
5103403056;Pico do Amor - Cuiabá (MT);134
5103403057;Jardim das Américas - Cuiabá (MT);285
5103403058;Jardim Leblon - Cuiabá (MT);257
5103403059;Pedregal - Cuiabá (MT);462
5103403060;Bosque da Saúde - Cuiabá (MT);199
