"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"2207702006","Do Carmo - Parnaíba (PI)","Total","Total","635","69","115","139","146","86","42","19","8","5","2","2","2","-","-"
"2207702007","Cantagalo - Parnaíba (PI)","Total","Total","90","7","12","16","24","14","7","7","3","-","-","-","-","-","-"
"2207702008","De Fátima - Parnaíba (PI)","Total","Total","691","91","148","154","133","99","33","13","9","6","1","1","1","1","1"
"2207702009","Campos - Parnaíba (PI)","Total","Total","645","56","114","165","136","93","47","19","6","5","2","-","2","-","-"
"2207702010","São Francisco da Guarita - Parnaíba (PI)","Total","Total","1031","102","197","237","227","131","56","37","24","12","6","1","1","-","-"
"2207702011","Bebedouro - Parnaíba (PI)","Total","Total","792","61","130","175","183","116","58","27","22","7","5","3","2","-","3"
"2207702012","Tabuleiro - Parnaíba (PI)","Total","Total","293","16","39","65","61","49","30","17","9","5","1","-","1","-","-"
"2207702013","Pindorama - Parnaíba (PI)","Total","Total","2651","215","453","569","638","370","177","107","52","31","23","3","7","3","3"
"2207702014","Ceará - Parnaíba (PI)","Total","Total","1037","91","183","247","250","147","69","22","13","8","4","-","3","-","-"
"2207702015","Santa Luzia - Parnaíba (PI)","Total","Total","880","69","142","179","228","121","56","45","23","4","5","2","3","-","3"
"2207702016","São Vicente de Paula - Parnaíba (PI)","Total","Total","2464","203","403","562","547","367","175","90","50","34","18","4","7","2","2"
"2207702017","Igaraçu - Parnaíba (PI)","Total","Total","1186","119","183","261","279","163","79","44","25","18","8","5","1","1","-"
"2207702018","São Judas Tadeu - Parnaíba (PI)","Total","Total","532","29","87","122","126","78","41","22","16","6","3","-","-","1","1"
"2207702019","Reis Veloso - Parnaíba (PI)","Total","Total","698","61","130","161","168","96","46","19","9","4","2","1","1","-","-"
"2207702020","João XXIII - Parnaíba (PI)","Total","Total","1867","151","332","378","446","266","143","67","41","18","9","10","2","2","2"
"2207702021","Frei Higino - Parnaíba (PI)","Total","Total","3697","331","719","850","820","469","233","120","57","37","27","18","7","3","6"
"2207702022","Piauí - Parnaíba (PI)","Total","Total","4770","344","798","1145","1195","657","323","140","79","47","24","9","2","6","1"
"2207702023","Boa Esperança - Parnaíba (PI)","Total","Total","840","66","147","207","220","104","52","20","10","8","2","1","1","1","1"
"2207702024","Dirceu Arcoverde - Parnaíba (PI)","Total","Total","1919","150","328","443","489","273","121","54","28","18","2","6","3","2","2"
"2207702025","Rodoviária - Parnaíba (PI)","Total","Total","1032","73","187","269","263","134","53","24","12","8","6","-","1","-","2"
"2207702026","Primavera - Parnaíba (PI)","Total","Total","389","28","64","85","95","53","25","20","10","3","5","-","1","-","-"
"2207702027","Alto Santa Maria - Parnaíba (PI)","Total","Total","1923","133","302","456","462","277","138","72","35","20","9","10","5","3","1"
"2207702028","Sabiazal - Parnaíba (PI)","Total","Total","334","40","60","70","72","34","27","16","7","4","2","2","-","-","-"
"2207702029","São Benedito - Parnaíba (PI)","Total","Total","788","98","177","178","162","89","45","16","14","4","1","2","1","1","-"
"2207801001","Centro - Paulistana (PI)","Total","Total","238","35","58","55","50","25","10","3","-","1","1","-","-","-","-"
"2207801002","Guarita - Paulistana (PI)","Total","Total","137","17","23","31","32","19","9","4","-","1","1","-","-","-","-"
"2207801003","Correnteza - Paulistana (PI)","Total","Total","161","16","27","38","36","22","12","5","4","-","-","-","1","-","-"
"2207801004","Paulista Grande - Paulistana (PI)","Total","Total","19","4","2","7","3","3","-","-","-","-","-","-","-","-","-"
"2207801005","Arapiraca - Paulistana (PI)","Total","Total","274","42","66","78","43","24","12","6","-","-","2","-","1","-","-"
"2207801006","Industrial - Paulistana (PI)","Total","Total","137","28","28","32","25","16","6","1","-","1","-","-","-","-","-"
"2207801007","Santo Antônio - Paulistana (PI)","Total","Total","278","37","53","69","74","25","11","7","1","1","-","-","-","-","-"
"2207801008","Jardim Paulistana - Paulistana (PI)","Total","Total","21","-","10","6","3","2","-","-","-","-","-","-","-","-","-"
"2207801009","São Francisco - Paulistana (PI)","Total","Total","228","21","44","54","50","32","12","7","4","3","1","-","-","-","-"
"2207801010","Boa Vista - Paulistana (PI)","Total","Total","193","23","45","52","37","19","12","3","-","1","-","-","1","-","-"
"2207801011","Triângulo - Paulistana (PI)","Total","Total","181","24","38","40","44","19","11","1","4","-","-","-","-","-","-"
"2207801012","Choró - Paulistana (PI)","Total","Total","267","27","47","78","64","24","15","9","2","1","-","-","-","-","-"
"2207801013","Estação - Paulistana (PI)","Total","Total","258","23","60","62","65","35","6","4","2","-","-","-","1","-","-"
"2207801014","Lagoa - Paulistana (PI)","Total","Total","333","42","84","90","67","36","8","3","1","2","-","-","-","-","-"
"2207801015","Sertanejo - Paulistana (PI)","Total","Total","101","6","14","31","27","18","4","-","1","-","-","-","-","-","-"
"2207801016","Cohab - Paulistana (PI)","Total","Total","287","25","56","74","69","34","16","8","3","-","-","1","1","-","-"
"2208007001","Centro - Picos (PI)","Total","Total","1765","251","405","413","386","215","52","27","6","5","3","-","2","-","-"
"2208007002","Boa Sorte - Picos (PI)","Total","Total","422","28","72","110","104","63","32","9","4","-","-","-","-","-","-"
"2208007003","Catavento - Picos (PI)","Total","Total","480","46","95","122","112","61","26","10","5","2","1","-","-","-","-"
"2208007004","Trizidela - Picos (PI)","Total","Total","329","30","78","78","77","34","18","8","2","1","1","1","1","-","-"
"2208007005","Malva - Picos (PI)","Total","Total","387","37","88","88","90","59","15","5","3","1","1","-","-","-","-"
"2208007006","De Fátima - Picos (PI)","Total","Total","243","24","57","79","41","21","13","5","2","1","-","-","-","-","-"
"2208007007","Paroquial - Picos (PI)","Total","Total","839","98","163","199","200","111","40","16","7","4","-","1","-","-","-"
"2208007008","Aerolândia - Picos (PI)","Total","Total","286","20","39","54","83","55","23","9","1","2","-","-","-","-","-"
"2208007009","Bomba - Picos (PI)","Total","Total","1034","120","241","252","229","108","48","21","8","3","3","-","1","-","-"
"2208007010","Ipueiras - Picos (PI)","Total","Total","1012","80","176","232","294","154","45","18","7","3","2","-","1","-","-"
"2208007011","Dner - Picos (PI)","Total","Total","368","26","75","87","90","55","27","4","4","-","-","-","-","-","-"
"2208007012","Parque de Exposição - Picos (PI)","Total","Total","937","85","188","239","232","105","45","28","5","3","6","1","-","-","-"
"2208007013","Passagem das Pedras - Picos (PI)","Total","Total","582","31","96","144","168","79","45","12","5","-","2","-","-","-","-"
"2208007014","Boa Vista - Picos (PI)","Total","Total","499","32","82","126","142","66","21","19","7","3","1","-","-","-","-"
"2208007015","Canto da Várzea - Picos (PI)","Total","Total","802","72","161","167","227","122","31","13","3","2","1","2","1","-","-"
"2208007016","Bela Vista - Picos (PI)","Total","Total","562","34","94","142","175","77","26","11","1","1","1","-","-","-","-"
"2208007017","São José - Picos (PI)","Total","Total","1318","142","259","346","324","144","64","25","9","4","1","-","-","-","-"
"2208007018","Morada do Sol - Picos (PI)","Total","Total","749","56","128","189","176","115","50","17","7","3","6","1","-","1","-"
"2208007019","Pedrinhas - Picos (PI)","Total","Total","657","58","129","161","185","87","28","4","1","1","3","-","-","-","-"
"2208007020","Junco - Picos (PI)","Total","Total","1129","114","245","284","261","149","35","18","17","2","2","-","-","-","2"
"2208007021","Aroeiras - Picos (PI)","Total","Total","550","45","94","138","145","73","31","10","10","2","1","1","-","-","-"
"2208007022","Altamira - Picos (PI)","Total","Total","95","15","18","16","23","15","2","3","1","2","-","-","-","-","-"
"2208007023","Jardim Natal - Picos (PI)","Total","Total","140","8","23","34","43","21","6","4","-","-","-","-","1","-","-"
"2208007024","Conduru - Picos (PI)","Total","Total","310","21","57","72","82","48","13","9","4","3","-","1","-","-","-"
"2208007025","Marco de Sousa - Picos (PI)","Total","Total","228","23","56","49","46","35","13","2","1","2","1","-","-","-","-"
"2208007026","Parque Industrial (Pantanal) - Picos (PI)","Total","Total","335","24","68","77","92","37","21","13","1","-","1","-","-","-","1"
"2208007027","Paraibinha - Picos (PI)","Total","Total","886","66","164","251","215","119","44","18","6","2","1","-","-","-","-"
"2208403001","Centro - Piripiri (PI)","Total","Total","2626","292","604","630","591","314","107","48","21","12","3","2","1","-","1"
"2208403002","Caixa D'Água - Piripiri (PI)","Total","Total","771","53","155","176","189","106","41","28","13","6","-","2","2","-","-"
"2208403003","Morro da Saudade - Piripiri (PI)","Total","Total","60","4","14","11","20","6","3","1","-","-","-","-","-","-","1"
"2208403004","Morro da Ana - Piripiri (PI)","Total","Total","122","13","23","34","29","15","5","-","2","-","-","-","1","-","-"
"2208403005","Garibaldi - Piripiri (PI)","Total","Total","74","5","19","20","17","7","4","1","1","-","-","-","-","-","-"
"2208403006","Fonte dos Matos - Piripiri (PI)","Total","Total","278","20","65","56","76","37","16","3","-","2","3","-","-","-","-"
"2208403007","Paciência - Piripiri (PI)","Total","Total","793","68","147","211","206","86","34","22","11","5","1","2","-","-","-"
"2208403008","Barcelona - Piripiri (PI)","Total","Total","50","1","9","11","18","6","4","-","-","-","-","-","-","1","-"
"2208403009","Germano - Piripiri (PI)","Total","Total","549","49","103","145","119","67","34","18","8","-","3","-","-","3","-"
"2208403010","Flor dos Campos - Piripiri (PI)","Total","Total","98","9","19","18","32","9","4","4","1","-","1","-","1","-","-"
"2208403011","Ytacoatiara - Piripiri (PI)","Total","Total","209","17","44","47","60","27","7","4","2","-","-","1","-","-","-"
"2208403012","Estação - Piripiri (PI)","Total","Total","369","39","70","90","80","53","22","5","6","1","2","-","1","-","-"
"2208403013","Matadouro - Piripiri (PI)","Total","Total","315","34","56","79","86","32","18","1","6","2","1","-","-","-","-"
"2208403014","Floresta - Piripiri (PI)","Total","Total","1200","107","177","310","284","178","73","38","21","6","3","1","2","-","-"
"2208403015","Anajás - Piripiri (PI)","Total","Total","395","29","73","93","94","53","28","9","8","6","2","-","-","-","-"
"2208403016","Recreio - Piripiri (PI)","Total","Total","612","49","129","151","155","73","29","16","4","3","1","2","-","-","-"
"2208403017","São João - Piripiri (PI)","Total","Total","382","30","60","83","102","46","27","19","7","4","2","-","1","1","-"
"2208403018","Petecas - Piripiri (PI)","Total","Total","241","17","35","54","54","46","21","5","5","3","1","-","-","-","-"
"2208403019","Crioli - Piripiri (PI)","Total","Total","146","17","26","33","30","20","5","6","6","1","1","1","-","-","-"
"2208403020","Conceição - Piripiri (PI)","Total","Total","16","1","5","3","3","3","1","-","-","-","-","-","-","-","-"
"2208403021","Prado - Piripiri (PI)","Total","Total","1498","105","239","380","373","206","103","42","19","16","5","5","-","1","4"
"2208403022","Russinha - Piripiri (PI)","Total","Total","98","8","15","28","30","10","4","1","1","-","1","-","-","-","-"
"2208403023","Conjunto Expedito Rezende - Piripiri (PI)","Total","Total","185","14","29","49","48","25","12","4","1","2","1","-","-","-","-"
"2208403024","Vista Alegre - Piripiri (PI)","Total","Total","954","77","158","236","220","143","52","37","15","6","7","1","1","-","1"
"2208403025","Santa Maria - Piripiri (PI)","Total","Total","455","51","73","111","108","65","25","9","7","5","1","-","-","-","-"
"2208908001","Centro - Ribeiro Gonçalves (PI)","Total","Total","358","34","54","74","85","63","26","11","8","1","2","-","-","-","-"
"2208908002","Serrinha - Ribeiro Gonçalves (PI)","Total","Total","168","9","22","32","49","24","15","8","3","2","1","1","1","1","-"
"2208908003","Vila Nova - Ribeiro Gonçalves (PI)","Total","Total","124","7","11","30","31","24","10","5","5","-","1","-","-","-","-"
"2208908004","Bela Vista - Ribeiro Gonçalves (PI)","Total","Total","309","9","47","65","68","55","33","19","6","3","2","1","1","-","-"
"2208908005","Barreiras - Ribeiro Gonçalves (PI)","Total","Total","131","8","16","25","24","30","11","10","3","3","-","-","-","1","-"
"2209609001","Centro - São Félix do Piauí (PI)","Total","Total","118","11","39","30","21","14","3","-","-","-","-","-","-","-","-"
"2209609002","Olho d'Água de São Félix - São Félix do Piauí (PI)","Total","Total","21","2","3","7","2","4","-","2","-","-","1","-","-","-","-"
"2209609003","Clube do Vaqueiro - São Félix do Piauí (PI)","Total","Total","7","-","1","2","2","2","-","-","-","-","-","-","-","-","-"
"2209609004","São Sebastião - São Félix do Piauí (PI)","Total","Total","59","9","11","15","10","9","2","2","-","1","-","-","-","-","-"
"2209609005","Santa Teresinha - São Félix do Piauí (PI)","Total","Total","66","11","23","6","9","13","1","-","2","1","-","-","-","-","-"
"2209609006","Areia Branca - São Félix do Piauí (PI)","Total","Total","41","15","6","6","6","4","2","2","-","-","-","-","-","-","-"
"2209609007","Ingá - São Félix do Piauí (PI)","Total","Total","47","5","17","14","5","5","1","-","-","-","-","-","-","-","-"
"2209609008","Alto Vermelho - São Félix do Piauí (PI)","Total","Total","13","-","4","5","2","2","-","-","-","-","-","-","-","-","-"
"2209609009","Santo Antônio - São Félix do Piauí (PI)","Total","Total","114","16","30","25","31","8","4","-","-","-","-","-","-","-","-"
"2209609010","Conjunto Afonso Veim - São Félix do Piauí (PI)","Total","Total","47","4","11","15","12","3","-","2","-","-","-","-","-","-","-"
"2210805001","São Francisco - Simplício Mendes (PI)","Total","Total","450","52","104","109","84","54","22","16","6","-","3","-","-","-","-"
"2210805002","Nova Cidade - Simplício Mendes (PI)","Total","Total","580","65","111","136","129","66","37","17","14","2","1","1","1","-","-"
"2211001002","Por Enquanto - Teresina (PI)","Total","Total","634","73","101","146","141","99","37","19","10","3","4","1","-","-","-"
"2211001003","Alto Alegre - Teresina (PI)","Total","Total","1342","67","172","285","387","219","110","54","21","10","10","3","2","1","1"
"2211001004","Piçarra - Teresina (PI)","Total","Total","995","123","217","210","193","130","48","36","17","10","3","3","2","-","3"
"2211001005","Alvorada - Teresina (PI)","Total","Total","1382","99","231","304","326","200","101","60","25","16","9","5","1","1","4"
"2211001006","Pio XII - Teresina (PI)","Total","Total","687","83","136","148","150","98","33","22","8","5","1","2","-","1","-"
"2211001007","Aeroporto - Teresina (PI)","Total","Total","2078","233","371","435","479","281","140","68","36","16","7","5","2","3","2"
"2211001008","Redenção - Teresina (PI)","Total","Total","829","67","130","166","212","132","47","38","13","8","7","5","1","1","2"
"2211001009","Acarapé - Teresina (PI)","Total","Total","806","44","139","185","192","157","63","13","7","4","-","1","-","-","1"
"2211001010","São Pedro - Teresina (PI)","Total","Total","2318","191","378","516","538","367","167","82","39","15","12","7","3","1","2"
"2211001011","Buenos Aires - Teresina (PI)","Total","Total","1900","151","310","411","470","266","135","71","46","19","11","2","3","2","3"
"2211001012","Tabuleta - Teresina (PI)","Total","Total","1001","150","214","234","208","106","48","17","9","9","3","-","2","-","1"
"2211001013","Bom Jesus - Teresina (PI)","Total","Total","945","80","164","200","210","135","82","39","15","8","8","3","-","1","-"
"2211001014","Três Andares - Teresina (PI)","Total","Total","3191","200","468","716","788","515","246","113","73","28","17","11","11","-","5"
"2211001015","Embrapa - Teresina (PI)","Total","Total","244","7","34","47","71","49","14","11","6","2","-","2","1","-","-"
"2211001016","Vila Operária - Teresina (PI)","Total","Total","878","95","163","215","193","108","50","31","14","3","1","2","2","-","1"
"2211001017","Mafrense - Teresina (PI)","Total","Total","1607","105","225","353","351","271","145","87","31","20","9","3","4","3","-"
"2211001018","Vermelha - Teresina (PI)","Total","Total","1570","161","289","356","358","226","90","51","21","4","8","1","2","-","3"
"2211001019","Memorare - Teresina (PI)","Total","Total","1467","120","223","326","363","212","116","49","28","12","4","7","4","1","2"
"2211001020","Matadouro - Teresina (PI)","Total","Total","1466","89","239","363","376","222","86","41","26","10","6","4","1","1","2"
"2211001021","Mocambinho - Teresina (PI)","Total","Total","7614","475","1180","1832","2124","1208","448","200","80","33","23","6","1","2","2"
"2211001022","Nova Brasília - Teresina (PI)","Total","Total","1761","113","281","408","443","254","128","67","34","20","5","2","4","-","2"
"2211001023","Olarias - Teresina (PI)","Total","Total","376","20","45","78","105","56","39","16","11","2","3","-","1","-","-"
"2211001024","Poti Velho - Teresina (PI)","Total","Total","930","59","114","211","230","162","85","31","17","8","6","3","1","2","1"
"2211001025","Primavera - Teresina (PI)","Total","Total","2487","258","463","579","524","331","153","90","40","21","6","8","3","4","7"
"2211001026","Real Copagre - Teresina (PI)","Total","Total","1571","150","269","367","367","207","102","51","25","13","14","2","1","3","-"
"2211001027","São Francisco - Teresina (PI)","Total","Total","1387","108","190","323","339","199","111","51","23","16","13","9","2","3","-"
"2211001028","São Joaquim - Teresina (PI)","Total","Total","2648","147","389","542","693","468","200","103","52","22","13","12","3","3","1"
"2211001029","Itaperu - Teresina (PI)","Total","Total","571","52","102","131","133","93","31","13","6","3","3","2","1","1","-"
"2211001030","Angelim - Teresina (PI)","Total","Total","7780","676","1389","1963","1901","1043","444","185","110","31","25","9","2","1","1"
"2211001032","Areias - Teresina (PI)","Total","Total","828","80","129","198","201","127","46","24","12","4","4","2","1","-","-"
"2211001033","Bela Vista - Teresina (PI)","Total","Total","3520","240","582","842","958","508","207","101","45","18","10","5","2","-","2"
"2211001034","Brasilar - Teresina (PI)","Total","Total","721","58","97","173","178","127","46","20","10","4","1","4","3","-","-"
"2211001035","Catarina - Teresina (PI)","Total","Total","449","30","66","94","122","64","35","17","10","6","1","3","-","1","-"
"2211001036","Distrito Industrial - Teresina (PI)","Total","Total","1331","131","240","306","317","183","79","45","19","9","-","-","-","-","2"
"2211001037","Esplanada - Teresina (PI)","Total","Total","5230","481","925","1296","1378","673","265","122","44","24","13","5","1","-","3"
"2211001038","Lourival Parente - Teresina (PI)","Total","Total","3987","320","706","920","977","575","248","116","54","29","19","9","8","4","2"
"2211001039","Morada Nova - Teresina (PI)","Total","Total","2099","346","549","513","443","182","44","13","7","1","1","-","-","-","-"
"2211001040","Parque Jacinta - Teresina (PI)","Total","Total","314","30","45","86","72","53","20","5","1","-","1","-","1","-","-"
"2211001041","Parque Juliana - Teresina (PI)","Total","Total","24","2","3","7","5","4","1","2","-","-","-","-","-","-","-"
"2211001042","Parque São João - Teresina (PI)","Total","Total","845","103","203","193","179","101","36","15","9","3","1","1","1","-","-"
"2211001043","Parque Piauí - Teresina (PI)","Total","Total","3092","250","554","726","756","436","191","100","45","13","9","4","2","5","1"
"2211001044","Promorar - Teresina (PI)","Total","Total","5273","458","953","1237","1297","743","317","153","55","34","11","8","4","2","1"
