"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"5106224005","Jardim - Nova Mutum (MT)","Total","Total","245","27","45","75","53","29","11","4","1","-","-","-","-","-","-"
"5106224006","Jardim II - Nova Mutum (MT)","Total","Total","260","19","57","73","77","25","6","1","1","1","-","-","-","-","-"
"5106224007","Reserva Técnica - Nova Mutum (MT)","Total","Total","235","37","76","54","42","17","7","2","-","-","-","-","-","-","-"
"5106224008","Industrial Norte - Nova Mutum (MT)","Total","Total","193","26","43","45","43","23","9","1","-","2","1","-","-","-","-"
"5106224009","Flor do Cerrado - Nova Mutum (MT)","Total","Total","8","1","-","4","2","1","-","-","-","-","-","-","-","-","-"
"5106224010","Alto da Colina - Nova Mutum (MT)","Total","Total","546","54","116","140","127","66","28","8","2","3","1","1","-","-","-"
"5106224011","Colina II - Nova Mutum (MT)","Total","Total","655","53","145","140","157","90","32","26","8","1","2","-","1","-","-"
"5106224012","Ipês - Nova Mutum (MT)","Total","Total","181","11","43","41","48","23","10","2","2","1","-","-","-","-","-"
"5106224013","Acácias - Nova Mutum (MT)","Total","Total","163","12","38","48","42","16","5","2","-","-","-","-","-","-","-"
"5106224014","Flamboyant - Nova Mutum (MT)","Total","Total","71","2","11","27","21","10","-","-","-","-","-","-","-","-","-"
"5106224015","Parque das Águas - Nova Mutum (MT)","Total","Total","40","3","8","11","10","6","1","1","-","-","-","-","-","-","-"
"5106224016","Esplanda do Sol - Nova Mutum (MT)","Total","Total","19","1","4","4","5","3","2","-","-","-","-","-","-","-","-"
"5106224017","Parque do Sol - Nova Mutum (MT)","Total","Total","374","32","85","104","75","42","19","9","5","3","-","-","-","-","-"
"5106224018","Jardim Imperial - Nova Mutum (MT)","Total","Total","158","17","32","35","36","22","11","3","2","-","-","-","-","-","-"
"5106224019","Paraíso - Nova Mutum (MT)","Total","Total","223","10","26","47","53","38","29","9","6","5","-","-","-","-","-"
"5106224020","Vitória - Nova Mutum (MT)","Total","Total","251","21","52","82","54","24","13","2","3","-","-","-","-","-","-"
"5106224021","Beija Flor - Nova Mutum (MT)","Total","Total","224","14","50","56","43","35","17","4","3","1","-","-","-","1","-"
"5106224022","Topázio - Nova Mutum (MT)","Total","Total","52","2","10","18","10","3","6","2","-","-","1","-","-","-","-"
"5106224023","Buritis - Nova Mutum (MT)","Total","Total","52","2","26","4","13","3","3","-","1","-","-","-","-","-","-"
"5106224024","Arara Azul - Nova Mutum (MT)","Total","Total","210","11","43","59","46","33","8","4","2","2","1","-","-","1","-"
"5106224025","Ágata - Nova Mutum (MT)","Total","Total","87","6","11","20","24","16","5","4","-","-","-","1","-","-","-"
"5106224026","Jardim Primavera - Nova Mutum (MT)","Total","Total","259","6","36","80","73","36","14","10","3","-","1","-","-","-","-"
"5106224027","Industrial Sul - Nova Mutum (MT)","Total","Total","52","7","7","11","13","9","4","-","1","-","-","-","-","-","-"
"5106224028","José Aparecido Ribeiro - Nova Mutum (MT)","Total","Total","14","-","1","7","5","1","-","-","-","-","-","-","-","-","-"
"5106224029","Hilda Strenger Ribeiro - Nova Mutum (MT)","Total","Total","6","-","2","3","1","-","-","-","-","-","-","-","-","-","-"
"5106224030","Palmeiras - Nova Mutum (MT)","Total","Total","296","27","65","89","62","38","9","4","2","-","-","-","-","-","-"
"5106224032","Jardim Primavera II - Nova Mutum (MT)","Total","Total","27","2","5","8","6","2","2","2","-","-","-","-","-","-","-"
"5106232001","Centro - Nova Olímpia (MT)","Total","Total","449","68","103","95","115","41","18","8","1","-","-","-","-","-","-"
"5106232002","Vila Alvorada - Nova Olímpia (MT)","Total","Total","69","6","10","20","14","15","4","-","-","-","-","-","-","-","-"
"5106232003","Jardim Shangri-lá - Nova Olímpia (MT)","Total","Total","67","7","13","16","17","8","4","1","-","-","1","-","-","-","-"
"5106232004","Jardim Soletti - Nova Olímpia (MT)","Total","Total","38","5","8","7","8","7","1","1","1","-","-","-","-","-","-"
"5106232005","Jardim Castanheira - Nova Olímpia (MT)","Total","Total","20","3","6","5","4","1","1","-","-","-","-","-","-","-","-"
"5106232006","Jardim São João II - Nova Olímpia (MT)","Total","Total","86","6","14","23","25","9","8","1","-","-","-","-","-","-","-"
"5106232007","Jardim São João I - Nova Olímpia (MT)","Total","Total","297","33","63","68","72","44","11","5","1","-","-","-","-","-","-"
"5106232008","Residencial Itamarati - Nova Olímpia (MT)","Total","Total","104","5","13","19","32","31","4","-","-","-","-","-","-","-","-"
"5106232009","Jardim Novo Horizonte - Nova Olímpia (MT)","Total","Total","15","1","3","7","2","2","-","-","-","-","-","-","-","-","-"
"5106232010","Jardim Ouro Verde - Nova Olímpia (MT)","Total","Total","1563","173","293","375","374","191","99","36","13","7","-","1","-","-","1"
"5106232011","Jardim Itamarati - Nova Olímpia (MT)","Total","Total","677","71","117","179","157","88","45","9","5","2","3","-","1","-","-"
"5106232012","Boa Esperança - Nova Olímpia (MT)","Total","Total","237","37","37","45","52","29","22","9","5","1","-","-","-","-","-"
"5106232013","Jardim Santa Rosa - Nova Olímpia (MT)","Total","Total","381","20","70","93","103","67","16","7","4","-","1","-","-","-","-"
"5106232014","Jardim das Oliveiras - Nova Olímpia (MT)","Total","Total","528","45","101","133","133","77","19","12","2","5","-","-","-","-","1"
"5106257001","Xavantina Velha - Nova Xavantina (MT)","Total","Total","76","12","22","26","7","7","1","-","-","1","-","-","-","-","-"
"5106257002","Boa Vista - Nova Xavantina (MT)","Total","Total","35","2","7","6","8","7","1","3","1","-","-","-","-","-","-"
"5106257003","Deus é Amor - Nova Xavantina (MT)","Total","Total","155","27","35","40","34","11","4","2","2","-","-","-","-","-","-"
"5106257004","Central - Nova Xavantina (MT)","Total","Total","246","55","64","59","51","13","3","1","-","-","-","-","-","-","-"
"5106257005","Jardim Alvorada - Nova Xavantina (MT)","Total","Total","246","34","55","54","66","27","8","1","1","-","-","-","-","-","-"
"5106257006","Centro Oeste - Nova Xavantina (MT)","Total","Total","239","42","50","54","55","26","9","1","-","-","1","1","-","-","-"
"5106257007","Barro Vermelho - Nova Xavantina (MT)","Total","Total","134","13","35","44","26","11","5","-","-","-","-","-","-","-","-"
"5106257008","Industrial - Nova Xavantina (MT)","Total","Total","35","4","10","10","4","3","1","1","1","-","1","-","-","-","-"
"5106257009","Santa Mônica - Nova Xavantina (MT)","Total","Total","65","4","19","15","17","4","4","2","-","-","-","-","-","-","-"
"5106257010","Toneto - Nova Xavantina (MT)","Total","Total","1206","192","260","303","282","114","36","10","4","3","1","-","-","-","1"
"5106257011","Campos Verdes - Nova Xavantina (MT)","Total","Total","170","20","44","42","40","14","7","-","-","-","1","-","-","1","1"
"5106257012","Centro Comercial - Nova Xavantina (MT)","Total","Total","576","85","135","153","130","50","19","4","-","-","-","-","-","-","-"
"5106257013","União - Nova Xavantina (MT)","Total","Total","340","56","88","91","57","33","12","2","1","-","-","-","-","-","-"
"5106257014","Estilac Leal - Nova Xavantina (MT)","Total","Total","61","7","9","21","17","2","4","1","-","-","-","-","-","-","-"
"5106257015","Montes Claros - Nova Xavantina (MT)","Total","Total","103","17","24","28","19","12","1","1","1","-","-","-","-","-","-"
"5106257016","Santana - Nova Xavantina (MT)","Total","Total","176","19","39","57","43","10","5","1","1","-","1","-","-","-","-"
"5106257017","Jardim Tropical - Nova Xavantina (MT)","Total","Total","232","26","61","63","61","13","3","3","2","-","-","-","-","-","-"
"5106257018","Novo Horizonte - Nova Xavantina (MT)","Total","Total","153","18","38","48","28","10","9","2","-","-","-","-","-","-","-"
"5106257019","Jardim Oliveira - Nova Xavantina (MT)","Total","Total","157","21","31","34","47","9","13","1","-","-","1","-","-","-","-"
"5106257020","Flor de Liz - Nova Xavantina (MT)","Total","Total","58","5","13","18","16","3","2","1","-","-","-","-","-","-","-"
"5106307001","Teles Pires - Paranatinga (MT)","Total","Total","258","31","41","60","47","38","25","8","3","-","1","3","1","-","-"
"5106307002","Vista alegre - Paranatinga (MT)","Total","Total","193","18","41","53","43","25","6","3","3","-","1","-","-","-","-"
"5106307003","Panorama - Paranatinga (MT)","Total","Total","387","39","90","105","78","47","21","3","2","1","-","1","-","-","-"
"5106307004","Vila Nova - Paranatinga (MT)","Total","Total","838","100","190","194","190","92","39","16","10","3","1","2","-","1","-"
"5106307005","Novo Horizonte - Paranatinga (MT)","Total","Total","495","64","99","114","130","50","27","5","4","-","1","-","1","-","-"
"5106307006","Centro - Paranatinga (MT)","Total","Total","904","144","229","211","185","75","32","11","7","4","3","-","1","-","2"
"5106307007","Vila Concórdia - Paranatinga (MT)","Total","Total","726","112","130","172","177","71","39","17","6","1","1","-","-","-","-"
"5106307008","União - Paranatinga (MT)","Total","Total","203","28","41","52","39","30","3","5","3","1","-","1","-","-","-"
"5106307009","Rui Barbosa - Paranatinga (MT)","Total","Total","306","39","69","81","67","28","14","3","2","2","-","1","-","-","-"
"5106752001","Centro - Pontes e Lacerda (MT)","Total","Total","674","116","185","153","121","65","21","5","5","2","-","-","1","-","-"
"5106752002","Vila Guaporé - Pontes e Lacerda (MT)","Total","Total","454","60","94","109","96","43","34","7","4","5","-","-","-","1","1"
"5106752003","Morada da Serra - Pontes e Lacerda (MT)","Total","Total","565","69","112","115","119","95","35","13","3","3","1","-","-","-","-"
"5106752004","Altos da Glória - Pontes e Lacerda (MT)","Total","Total","447","49","87","104","86","70","26","12","5","3","4","1","-","-","-"
"5106752005","EBEC - Pontes e Lacerda (MT)","Total","Total","261","42","61","61","51","34","9","2","-","-","1","-","-","-","-"
"5106752006","6 de Abril - Pontes e Lacerda (MT)","Total","Total","1120","129","267","285","254","125","41","9","8","-","2","-","-","-","-"
"5106752007","Cantão - Pontes e Lacerda (MT)","Total","Total","1189","165","285","329","270","100","26","9","3","2","-","-","-","-","-"
"5106752008","Flor da Serra - Pontes e Lacerda (MT)","Total","Total","1132","115","229","292","292","134","38","17","8","2","4","1","-","-","-"
"5106752009","DERMAT - Pontes e Lacerda (MT)","Total","Total","96","5","26","27","24","5","4","2","3","-","-","-","-","-","-"
"5106752010","Jardim Alvorada - Pontes e Lacerda (MT)","Total","Total","178","17","45","53","41","16","4","2","-","-","-","-","-","-","-"
"5106752011","Jardim das Palmeiras - Pontes e Lacerda (MT)","Total","Total","106","12","26","28","22","6","6","2","2","2","-","-","-","-","-"
"5106752012","Jardim Marília - Pontes e Lacerda (MT)","Total","Total","59","5","11","15","24","4","-","-","-","-","-","-","-","-","-"
"5106752013","Bela Vista - Pontes e Lacerda (MT)","Total","Total","736","77","178","188","180","73","22","12","3","1","2","-","-","-","-"
"5106752014","São José - Pontes e Lacerda (MT)","Total","Total","1018","121","222","252","251","106","45","15","4","2","-","-","-","-","-"
"5106752015","Santa Cruz - Pontes e Lacerda (MT)","Total","Total","743","94","171","191","154","83","31","13","2","3","-","1","-","-","-"
"5106752016","Jardim Buriti - Pontes e Lacerda (MT)","Total","Total","1121","130","232","283","274","120","51","22","4","2","1","1","-","1","-"
"5107263001","Bandeirantes - Santo Afonso (MT)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"5107263002","Centro - Santo Afonso (MT)","Total","Total","278","55","76","51","54","25","11","5","1","-","-","-","-","-","-"
"5107263003","Bolívia - Santo Afonso (MT)","Total","Total","17","3","4","4","3","1","2","-","-","-","-","-","-","-","-"
"5107263004","Vila Alta - Santo Afonso (MT)","Total","Total","129","21","32","31","25","14","3","2","1","-","-","-","-","-","-"
"5107263005","Conjunto Habitacional Dona Jacinta - Santo Afonso (MT)","Total","Total","89","24","13","23","18","10","-","-","-","-","1","-","-","-","-"
"5107305001","Jardim Novo Horizonte - São José do Rio Claro (MT)","Total","Total","454","56","105","94","101","59","27","7","2","1","1","-","-","-","1"
"5107305002","Jardim Bela Vista - São José do Rio Claro (MT)","Total","Total","91","7","19","29","13","14","5","2","2","-","-","-","-","-","-"
"5107305003","Jardim Rio Claro - São José do Rio Claro (MT)","Total","Total","232","41","38","50","48","39","8","3","3","1","-","-","1","-","-"
"5107305004","Jardim Casa Nova - São José do Rio Claro (MT)","Total","Total","240","26","51","59","54","28","10","6","5","1","-","-","-","-","-"
"5107305005","Jardim Olinda - São José do Rio Claro (MT)","Total","Total","317","39","46","71","86","39","22","6","4","1","1","1","1","-","-"
"5107305006","Jardim Arco-Íris - São José do Rio Claro (MT)","Total","Total","101","2","10","15","29","16","17","6","6","-","-","-","-","-","-"
"5107602001","Vila Rica - Rondonópolis (MT)","Total","Total","244","27","51","66","48","31","8","6","3","3","1","-","-","-","-"
"5107602002","Jardim Rui Barbosa - Rondonópolis (MT)","Total","Total","373","48","81","104","59","49","16","10","3","-","1","1","-","-","1"
"5107602003","Jardim Tancredo Neves - Rondonópolis (MT)","Total","Total","452","49","112","104","95","54","24","10","3","-","1","-","-","-","-"
"5107602004","Parque Residencial Universitário - Rondonópolis (MT)","Total","Total","1261","152","254","323","295","134","57","23","17","3","1","1","-","1","-"
"5107602005","Loteamento Pedra Noventa - Rondonópolis (MT)","Total","Total","839","95","181","205","170","113","45","13","7","2","6","2","-","-","-"
"5107602006","Vila Olinda - Rondonópolis (MT)","Total","Total","940","113","176","233","209","118","58","20","8","3","2","-","-","-","-"
"5107602007","Jardim Ana Carla - Rondonópolis (MT)","Total","Total","514","46","91","137","132","73","21","7","4","2","1","-","-","-","-"
"5107602008","Parque Residencial Oasis - Rondonópolis (MT)","Total","Total","193","23","42","42","45","25","8","6","1","-","-","-","1","-","-"
"5107602009","Jardim das Paineiras - Rondonópolis (MT)","Total","Total","243","26","38","71","63","29","10","3","-","2","-","1","-","-","-"
"5107602010","Distrito Industrial Rondonópolis - Rondonópolis (MT)","Total","Total","24","5","4","8","2","2","2","-","1","-","-","-","-","-","-"
"5107602011","Jardim Maria Tereza - Rondonópolis (MT)","Total","Total","359","35","97","103","84","25","9","6","-","-","-","-","-","-","-"
"5107602012","Jardim Morumbi - Rondonópolis (MT)","Total","Total","264","31","48","69","64","29","14","5","3","1","-","-","-","-","-"
"5107602013","Jardim Maracanã - Rondonópolis (MT)","Total","Total","124","19","22","27","28","19","6","1","2","-","-","-","-","-","-"
"5107602014","Vila Rosaly - Rondonópolis (MT)","Total","Total","58","9","18","11","12","5","2","1","-","-","-","-","-","-","-"
"5107602015","Vila São Paulo - Rondonópolis (MT)","Total","Total","352","36","77","97","81","36","14","5","5","1","-","-","-","-","-"
"5107602016","Vila Mamed - Rondonópolis (MT)","Total","Total","293","37","66","59","70","39","14","3","3","1","-","-","-","1","-"
"5107602017","Vila Estrela Dalva - Rondonópolis (MT)","Total","Total","99","7","14","25","31","15","2","3","1","-","-","-","-","-","1"
"5107602018","Cidade Salmen - Rondonópolis (MT)","Total","Total","559","71","121","159","127","53","19","6","2","1","-","-","-","-","-"
"5107602019","Jardim Belo Horizonte - Rondonópolis (MT)","Total","Total","859","78","167","249","245","88","23","4","2","2","-","-","-","1","-"
"5107602020","Jardim Esmeralda - Rondonópolis (MT)","Total","Total","51","5","13","13","13","6","1","-","-","-","-","-","-","-","-"
"5107602021","Vila Andreia - Rondonópolis (MT)","Total","Total","15","2","9","1","1","1","1","-","-","-","-","-","-","-","-"
"5107602022","Vila Birigui - Rondonópolis (MT)","Total","Total","369","76","93","77","81","27","13","1","-","-","-","-","1","-","-"
"5107602023","Loteamento Alves - Rondonópolis (MT)","Total","Total","239","34","56","60","54","20","9","4","1","-","1","-","-","-","-"
"5107602024","Loteamento Jacob - Rondonópolis (MT)","Total","Total","83","13","17","13","24","8","5","2","1","-","-","-","-","-","-"
"5107602025","Vila Salmem Segunda Parte - Rondonópolis (MT)","Total","Total","28","7","8","4","5","3","-","-","-","1","-","-","-","-","-"
"5107602026","Jardim Lourdes - Rondonópolis (MT)","Total","Total","261","41","59","61","59","28","9","3","1","-","-","-","-","-","-"
"5107602027","Vila Baixa - Rondonópolis (MT)","Total","Total","48","6","6","17","10","5","1","1","1","1","-","-","-","-","-"
"5107602028","Vila Boa Esperança - Rondonópolis (MT)","Total","Total","118","15","15","31","32","18","4","1","1","1","-","-","-","-","-"
"5107602029","Vila Salmen I - Rondonópolis (MT)","Total","Total","107","8","21","22","29","11","7","4","4","1","-","-","-","-","-"
"5107602030","Vila Salmen II - Rondonópolis (MT)","Total","Total","82","9","15","33","12","8","3","1","-","1","-","-","-","-","-"
"5107602031","Jardim Ipanema - Rondonópolis (MT)","Total","Total","364","35","75","106","77","35","19","10","4","2","-","1","-","-","-"
"5107602032","Vila Amizade - Rondonópolis (MT)","Total","Total","224","20","42","51","57","25","15","5","2","4","3","-","-","-","-"
"5107602033","Vila Canaã - Rondonópolis (MT)","Total","Total","91","7","17","20","28","12","4","1","-","1","-","1","-","-","-"
"5107602034","Núcleo Hab. Marechal Rondon - Rondonópolis (MT)","Total","Total","655","59","142","165","172","83","20","11","2","1","-","-","-","-","-"
"5107602035","Parque Residencial Nova Era - Rondonópolis (MT)","Total","Total","210","20","46","54","57","23","6","2","1","1","-","-","-","-","-"
"5107602036","Jardim Liberdade I Parte - Rondonópolis (MT)","Total","Total","1385","161","262","380","333","164","57","23","2","2","-","-","1","-","-"
"5107602037","Jardim Liberdade II Parte - Rondonópolis (MT)","Total","Total","61","8","11","12","19","2","5","2","1","-","-","-","-","-","1"
"5107602038","Loteamento Zé Sobrinho - Rondonópolis (MT)","Total","Total","446","58","150","127","78","24","8","-","1","-","-","-","-","-","-"
"5107602039","Vila Adriana - Rondonópolis (MT)","Total","Total","299","25","84","77","71","25","13","2","-","2","-","-","-","-","-"
"5107602040","Vila Kamal Jumblat - Rondonópolis (MT)","Total","Total","15","-","2","1","5","6","1","-","-","-","-","-","-","-","-"
"5107602041","Jardim Novo Horizonte - Rondonópolis (MT)","Total","Total","32","5","12","8","4","1","2","-","-","-","-","-","-","-","-"
"5107602042","Loteamento Monte Líbano - Rondonópolis (MT)","Total","Total","765","97","175","186","194","69","31","10","1","1","-","1","-","-","-"
"5107602043","Jardim Dinalva Muniz - Rondonópolis (MT)","Total","Total","205","23","45","45","49","23","16","2","1","1","-","-","-","-","-"
"5107602044","Jardim Serra Dourada 2A Parte - Rondonópolis (MT)","Total","Total","55","10","9","9","13","8","3","2","1","-","-","-","-","-","-"
"5107602045","Jardim Serra Dourada 1A Parte - Rondonópolis (MT)","Total","Total","394","38","80","98","101","44","22","5","5","1","-","-","-","-","-"
"5107602046","Jardim São Bento - Rondonópolis (MT)","Total","Total","211","20","36","55","49","37","7","4","1","-","1","1","-","-","-"
"5107602047","Loteamento Carlos Bezerra - Rondonópolis (MT)","Total","Total","503","63","100","108","124","69","29","4","5","1","-","-","-","-","-"
"5107602048","Jardim Progresso - Rondonópolis (MT)","Total","Total","174","21","32","49","47","15","7","2","1","-","-","-","-","-","-"
"5107602049","Loteamento Carlos Bezerra II - Rondonópolis (MT)","Total","Total","184","27","36","37","44","23","10","3","3","1","-","-","-","-","-"
"5107602050","Jardim da Mata - Rondonópolis (MT)","Total","Total","20","2","3","6","8","1","-","-","-","-","-","-","-","-","-"
"5107602051","Residencial Vila Mineira - Rondonópolis (MT)","Total","Total","423","41","71","118","101","55","25","5","6","1","-","-","-","-","-"
"5107602052","Lot. Padre João Bosco Burnier - Rondonópolis (MT)","Total","Total","145","14","30","33","33","24","5","4","1","1","-","-","-","-","-"
"5107602053","Loteamento Padre Ezequiel Ramim - Rondonópolis (MT)","Total","Total","219","34","51","46","45","28","10","3","1","1","-","-","-","-","-"
"5107602054","Jardim Três Poderes - Rondonópolis (MT)","Total","Total","220","32","41","63","50","22","9","1","1","1","-","-","-","-","-"
"5107602055","Jardim Nilmara - Rondonópolis (MT)","Total","Total","315","30","57","74","88","39","17","6","3","-","1","-","-","-","-"
"5107602056","Vila Verde - Rondonópolis (MT)","Total","Total","6","-","2","1","2","1","-","-","-","-","-","-","-","-","-"
"5107602057","Vila União - Rondonópolis (MT)","Total","Total","244","21","38","72","71","26","7","4","2","2","-","-","1","-","-"
"5107602058","Jardim Marajó - Rondonópolis (MT)","Total","Total","64","7","15","16","18","5","3","-","-","-","-","-","-","-","-"
"5107602059","Jardim Reis - Rondonópolis (MT)","Total","Total","199","27","33","57","53","23","3","2","1","-","-","-","-","-","-"
"5107602060","Jardim Sumaré - Rondonópolis (MT)","Total","Total","441","41","105","105","106","47","24","7","6","-","-","-","-","-","-"
"5107602061","Jardim Dom Oscar Romero - Rondonópolis (MT)","Total","Total","186","22","42","48","32","22","13","4","2","1","-","-","-","-","-"
"5107602062","Vila Clarion - Rondonópolis (MT)","Total","Total","111","17","34","22","24","6","3","4","1","-","-","-","-","-","-"
"5107602063","Jardim Brasil - Rondonópolis (MT)","Total","Total","166","26","36","49","36","13","5","1","-","-","-","-","-","-","-"
"5107602064","Jardim das Flores - Rondonópolis (MT)","Total","Total","308","28","71","71","63","43","16","10","3","1","2","-","-","-","-"
"5107602065","Jardim Padre Rodolfo Lunkenbei - Rondonópolis (MT)","Total","Total","224","15","45","69","65","18","7","4","1","-","-","-","-","-","-"
"5107602066","Jardim Residencial Lajeadinho - Rondonópolis (MT)","Total","Total","68","16","14","15","16","4","2","1","-","-","-","-","-","-","-"
"5107602067","Jardim Irapua - Rondonópolis (MT)","Total","Total","463","50","87","143","106","45","17","11","3","1","-","-","-","-","-"
"5107602068","Cidade Natal - Rondonópolis (MT)","Total","Total","257","31","58","63","69","22","12","1","-","-","-","-","1","-","-"
"5107602069","Vila Operária - Rondonópolis (MT)","Total","Total","1067","204","237","246","217","112","26","11","10","4","-","-","-","-","-"
"5107602070","Jardim Modelo - Rondonópolis (MT)","Total","Total","94","10","22","24","28","6","3","1","-","-","-","-","-","-","-"
"5107602071","Loteamento Valencia Cristina - Rondonópolis (MT)","Total","Total","20","3","6","7","2","2","-","-","-","-","-","-","-","-","-"
"5107602072","Loteamento Esplanada - Rondonópolis (MT)","Total","Total","65","7","8","15","20","9","4","1","1","-","-","-","-","-","-"
"5107602073","Vila Olga Maria - Rondonópolis (MT)","Total","Total","199","19","51","51","44","26","4","3","1","-","-","-","-","-","-"
"5107602074","Vila Iracy - Rondonópolis (MT)","Total","Total","270","39","48","80","61","26","8","5","1","1","-","1","-","-","-"
"5107602075","Jardim Bela Vista - Rondonópolis (MT)","Total","Total","178","16","39","54","40","22","5","1","-","-","-","1","-","-","-"
"5107602076","Jardim Santa Bárbara - Rondonópolis (MT)","Total","Total","31","4","4","8","11","2","1","1","-","-","-","-","-","-","-"
"5107602077","Jardim Santa Luzdayara - Rondonópolis (MT)","Total","Total","404","48","77","122","88","47","15","5","2","-","-","-","-","-","-"
"5107602078","Vila Itamaraty - Rondonópolis (MT)","Total","Total","357","51","73","95","82","31","17","6","1","-","-","1","-","-","-"
"5107602079","Vila Mariana - Rondonópolis (MT)","Total","Total","379","61","102","99","68","29","10","4","3","3","-","-","-","-","-"
"5107602080","Vila Florisbela - Rondonópolis (MT)","Total","Total","47","6","12","15","11","3","-","-","-","-","-","-","-","-","-"
"5107602081","Jardim Nossa Senhora da Gloria - Rondonópolis (MT)","Total","Total","172","23","29","47","46","16","7","3","1","-","-","-","-","-","-"
"5107602082","Jardim Riviera - Rondonópolis (MT)","Total","Total","383","48","76","89","106","45","13","4","2","-","-","-","-","-","-"
"5107602083","Jardim Ipe - Rondonópolis (MT)","Total","Total","109","9","24","27","28","10","8","2","-","-","-","-","1","-","-"
"5107602084","Jardim Ipe Prolongamento - Rondonópolis (MT)","Total","Total","51","5","13","11","14","4","1","2","1","-","-","-","-","-","-"
"5107602085","Jardim Eldorado Segunda Parte - Rondonópolis (MT)","Total","Total","113","12","18","37","27","13","5","1","-","-","-","-","-","-","-"
"5107602086","Jardim Eldorado - Rondonópolis (MT)","Total","Total","242","35","59","54","60","20","6","4","2","-","1","1","-","-","-"
"5107602087","Jardim Mirrasol - Rondonópolis (MT)","Total","Total","121","8","20","39","32","17","1","2","2","-","-","-","-","-","-"
"5107602088","Jardim Santa Fé - Rondonópolis (MT)","Total","Total","118","12","26","27","34","13","4","1","1","-","-","-","-","-","-"
"5107602089","Jardim Copacabana - Rondonópolis (MT)","Total","Total","107","16","22","37","17","7","4","4","-","-","-","-","-","-","-"
"5107602090","Vila Nova - A - Rondonópolis (MT)","Total","Total","20","2","4","3","8","2","1","-","-","-","-","-","-","-","-"
"5107602091","Vila Castelo - Rondonópolis (MT)","Total","Total","218","25","43","60","49","29","9","2","-","1","-","-","-","-","-"
"5107602092","Jardim Gramado - Rondonópolis (MT)","Total","Total","212","21","33","61","52","25","12","7","-","-","-","1","-","-","-"
"5107602093","Jardim Gramado Dois - Rondonópolis (MT)","Total","Total","97","9","21","21","28","14","4","-","-","-","-","-","-","-","-"
"5107602094","Vila Carvalho - Rondonópolis (MT)","Total","Total","153","20","40","38","34","14","3","3","-","-","-","-","-","-","1"
"5107602095","Jardim Kenia - Rondonópolis (MT)","Total","Total","65","7","11","17","16","12","1","-","1","-","-","-","-","-","-"
"5107602096","Jardim Tropical - Rondonópolis (MT)","Total","Total","221","28","35","49","58","34","14","2","1","-","-","-","-","-","-"
"5107602097","Núcleo Hab. São José Um - Rondonópolis (MT)","Total","Total","413","24","92","120","118","40","12","5","1","1","-","-","-","-","-"
"5107602098","Núcleo Hab. São José Dois - Rondonópolis (MT)","Total","Total","447","51","104","129","100","43","16","2","2","-","-","-","-","-","-"
"5107602099","Núcleo Hab. São José Três - Rondonópolis (MT)","Total","Total","272","19","62","94","60","24","8","3","1","1","-","-","-","-","-"
"5107602100","Parque Residencial Buriti - Rondonópolis (MT)","Total","Total","235","20","59","71","57","18","7","3","-","-","-","-","-","-","-"
"5107602101","Jardim HD - Rondonópolis (MT)","Total","Total","475","45","118","120","115","53","7","4","9","2","-","2","-","-","-"
"5107602102","Projeto João de Barro - Rondonópolis (MT)","Total","Total","204","20","43","62","41","25","7","3","3","-","-","-","-","-","-"
"5107602103","Loteamento Quiteria Teruel Lopes - Rondonópolis (MT)","Total","Total","405","46","107","121","99","25","5","-","1","1","-","-","-","-","-"
"5107602104","Jardim Santa Marta - Rondonópolis (MT)","Total","Total","177","35","41","33","53","12","2","1","-","-","-","-","-","-","-"
"5107602105","Jardim América - Rondonópolis (MT)","Total","Total","26","4","6","7","4","2","2","1","-","-","-","-","-","-","-"
"5107602106","Jardim Pindorama 1A Parte - Rondonópolis (MT)","Total","Total","192","19","47","53","47","16","7","2","-","-","-","1","-","-","-"
"5107602107","Jardim Pindorama 2A Parte - Rondonópolis (MT)","Total","Total","416","47","89","98","103","53","17","4","3","1","-","1","-","-","-"
"5107602108","Jardim Guanabara - Rondonópolis (MT)","Total","Total","276","57","73","66","48","20","8","4","-","-","-","-","-","-","-"
