"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"4317806009","Santo Antônio - Santo Augusto (RS)","Total","Total","377","63","97","100","69","31","10","3","3","-","-","-","1","-","-"
"4317806010","Leonizio Gonzatto - Santo Augusto (RS)","Total","Total","181","27","39","56","31","17","7","4","-","-","-","-","-","-","-"
"4317806011","Santa Rita - Santo Augusto (RS)","Total","Total","207","33","38","53","47","23","7","3","2","1","-","-","-","-","-"
"4317806012","Zeca Silva - Santo Augusto (RS)","Total","Total","129","17","36","36","30","8","2","-","-","-","-","-","-","-","-"
"4317806013","Tiradentes - Santo Augusto (RS)","Total","Total","95","24","20","18","18","9","1","4","1","-","-","-","-","-","-"
"4317806014","Industrial - Santo Augusto (RS)","Total","Total","9","1","1","2","4","1","-","-","-","-","-","-","-","-","-"
"4317806015","Cerro Azul - Santo Augusto (RS)","Total","Total","73","14","19","20","12","6","1","1","-","-","-","-","-","-","-"
"4318002001","Centro - São Borja (RS)","Total","Total","2926","543","841","713","497","223","64","29","7","5","3","-","-","1","-"
"4318002002","Pirahy - São Borja (RS)","Total","Total","807","123","200","218","163","65","27","10","-","1","-","-","-","-","-"
"4318002003","Bettin - São Borja (RS)","Total","Total","1013","96","232","272","252","85","44","20","8","2","-","1","1","-","-"
"4318002004","Paraboi - São Borja (RS)","Total","Total","855","90","218","223","172","83","39","16","8","4","1","1","-","-","-"
"4318002005","Dr. Florencio Aquino Guimarães - São Borja (RS)","Total","Total","714","89","163","165","136","89","38","22","3","6","1","2","-","-","-"
"4318002006","Maria do Carmo - São Borja (RS)","Total","Total","907","112","247","212","185","92","42","10","5","-","2","-","-","-","-"
"4318002007","Várzea - São Borja (RS)","Total","Total","1863","226","434","524","353","205","81","22","10","3","3","1","-","1","-"
"4318002008","Passo - São Borja (RS)","Total","Total","3280","387","747","834","667","379","155","60","34","11","3","1","1","1","-"
"4318002009","Itachere - São Borja (RS)","Total","Total","1819","223","370","435","394","244","90","38","17","5","-","2","-","-","1"
"4318002010","Tiro - São Borja (RS)","Total","Total","2205","263","574","594","438","202","68","47","17","1","1","-","-","-","-"
"4318101001","Centro - São Francisco de Assis (RS)","Total","Total","1736","359","544","415","281","94","32","8","2","1","-","-","-","-","-"
"4318101002","Santo Antônio das Olarias - São Francisco de Assis (RS)","Total","Total","131","32","31","39","17","7","4","1","-","-","-","-","-","-","-"
"4318101003","Padre Matheus Mandarino - São Francisco de Assis (RS)","Total","Total","469","89","116","139","61","38","15","7","4","-","-","-","-","-","-"
"4318101004","João XXIII - São Francisco de Assis (RS)","Total","Total","612","115","163","139","114","44","20","9","4","-","2","1","-","1","-"
"4318101005","Ari Lopes - São Francisco de Assis (RS)","Total","Total","155","33","35","36","28","13","5","3","1","-","-","1","-","-","-"
"4318101006","Assis Brasil Martins de Bitencourt - São Francisco de Assis (RS)","Total","Total","433","77","114","114","88","29","7","2","1","-","1","-","-","-","-"
"4318101007","Vila Nova - São Francisco de Assis (RS)","Total","Total","242","45","54","62","48","21","7","2","-","2","1","-","-","-","-"
"4318101008","Getúlio Vargas - São Francisco de Assis (RS)","Total","Total","458","69","103","121","94","50","14","5","1","1","-","-","-","-","-"
"4318101009","João de Deus - São Francisco de Assis (RS)","Total","Total","145","22","30","34","33","17","1","2","5","1","-","-","-","-","-"
"4318309001","Centro - São Gabriel (RS)","Total","Total","3221","685","964","761","498","208","72","19","7","5","1","1","-","-","-"
"4318309002","Independência - São Gabriel (RS)","Total","Total","2011","301","524","537","386","151","62","30","15","3","1","-","1","-","-"
"4318309003","Mariana - São Gabriel (RS)","Total","Total","895","141","239","243","153","66","31","9","9","1","3","-","-","-","-"
"4318309004","Jardim Primavera - São Gabriel (RS)","Total","Total","246","29","63","81","45","17","5","4","1","1","-","-","-","-","-"
"4318309005","Vieira - São Gabriel (RS)","Total","Total","169","23","32","47","30","20","9","5","2","-","-","-","-","-","1"
"4318309006","Corredor da Balança - São Gabriel (RS)","Total","Total","65","7","18","14","13","5","4","3","-","-","-","1","-","-","-"
"4318309007","Novo Horizonte - São Gabriel (RS)","Total","Total","183","26","41","55","33","14","7","3","1","2","-","1","-","-","-"
"4318309008","Esplanada - São Gabriel (RS)","Total","Total","72","11","13","17","13","9","3","4","1","-","1","-","-","-","-"
"4318309009","Leal - São Gabriel (RS)","Total","Total","101","7","25","24","24","8","4","5","4","-","-","-","-","-","-"
"4318309010","Cidade Nova - São Gabriel (RS)","Total","Total","1030","173","271","273","174","93","28","10","4","2","1","1","-","-","-"
"4318309011","Vargas - São Gabriel (RS)","Total","Total","394","63","115","105","71","27","9","4","-","-","-","-","-","-","-"
"4318309012","Vila Trindade - São Gabriel (RS)","Total","Total","590","75","160","149","120","47","27","9","2","-","1","-","-","-","-"
"4318309013","São Bento - São Gabriel (RS)","Total","Total","129","14","32","34","29","12","4","2","1","-","-","1","-","-","-"
"4318309014","Jardim das Hortências - São Gabriel (RS)","Total","Total","257","25","67","67","55","29","8","6","-","-","-","-","-","-","-"
"4318309015","Vivenda - São Gabriel (RS)","Total","Total","180","15","51","56","43","12","2","1","-","-","-","-","-","-","-"
"4318309016","São Sebastião - São Gabriel (RS)","Total","Total","177","22","42","48","27","24","9","2","1","1","1","-","-","-","-"
"4318309017","Santo Antônio - São Gabriel (RS)","Total","Total","783","103","215","212","149","72","16","5","6","3","1","-","-","1","-"
"4318309018","Universitário - São Gabriel (RS)","Total","Total","66","16","15","17","7","8","2","1","-","-","-","-","-","-","-"
"4318309019","San Isidro - São Gabriel (RS)","Total","Total","10","3","3","1","2","-","-","-","-","-","1","-","-","-","-"
"4318309020","Dr. Dácio - São Gabriel (RS)","Total","Total","180","16","64","48","31","11","7","1","2","-","-","-","-","-","-"
"4318309021","Élbio Vieira Vargas - São Gabriel (RS)","Total","Total","401","43","84","86","91","36","36","14","4","3","2","1","-","-","1"
"4318309022","Gabrielense - São Gabriel (RS)","Total","Total","701","115","183","160","139","56","28","12","7","-","-","1","-","-","-"
"4318309023","Trilha - São Gabriel (RS)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"4318309024","Bela Vista - São Gabriel (RS)","Total","Total","286","31","68","81","54","28","13","7","2","1","1","-","-","-","-"
"4318309025","Santa Isabel - São Gabriel (RS)","Total","Total","147","23","32","49","20","13","6","2","2","-","-","-","-","-","-"
"4318309026","Zona Sul - São Gabriel (RS)","Total","Total","250","32","59","71","49","22","7","9","-","1","-","-","-","-","-"
"4318309027","Jardim Europa - São Gabriel (RS)","Total","Total","122","10","32","35","33","7","2","1","2","-","-","-","-","-","-"
"4318309028","Vila Maria - São Gabriel (RS)","Total","Total","384","65","78","99","74","44","12","8","2","1","1","-","-","-","-"
"4318309029","Baltar - São Gabriel (RS)","Total","Total","924","166","225","246","160","76","28","13","6","2","2","-","-","-","-"
"4318309030","3 de Outubro - São Gabriel (RS)","Total","Total","628","105","137","168","107","58","33","10","6","2","-","1","-","1","-"
"4318309031","Menino Jesus - São Gabriel (RS)","Total","Total","672","90","162","174","114","70","33","15","8","2","2","1","-","1","-"
"4318309032","São Clemente - São Gabriel (RS)","Total","Total","684","119","177","162","118","64","19","14","7","2","1","-","1","-","-"
"4318309033","São Gregório - São Gabriel (RS)","Total","Total","166","19","39","42","28","20","9","7","1","1","-","-","-","-","-"
"4318309034","Medeiros - São Gabriel (RS)","Total","Total","223","31","46","60","39","25","17","2","1","1","1","-","-","-","-"
"4318309035","Andrade - São Gabriel (RS)","Total","Total","195","19","43","58","44","20","8","3","-","-","-","-","-","-","-"
"4318309036","Bomfim - São Gabriel (RS)","Total","Total","607","92","137","176","118","49","26","3","5","1","-","-","-","-","-"
"4318309037","Morro do Sabiá - São Gabriel (RS)","Total","Total","38","7","8","9","11","2","1","-","-","-","-","-","-","-","-"
"4318408001","Centro - São Jerônimo (RS)","Total","Total","762","148","218","182","122","65","17","5","2","2","-","1","-","-","-"
"4318408002","Cidade Baixa - São Jerônimo (RS)","Total","Total","507","75","119","131","91","53","20","10","4","1","-","1","1","-","1"
"4318408003","Bela Vista - São Jerônimo (RS)","Total","Total","584","81","172","147","114","44","18","4","-","2","2","-","-","-","-"
"4318408004","São Francisco - São Jerônimo (RS)","Total","Total","444","72","82","136","77","49","18","5","1","2","2","-","-","-","-"
"4318408005","Padre Reus - São Jerônimo (RS)","Total","Total","62","15","20","14","8","2","2","-","-","-","1","-","-","-","-"
"4318408006","Fátima - São Jerônimo (RS)","Total","Total","271","38","81","74","43","22","8","3","1","1","-","-","-","-","-"
"4318408007","São Thomas - São Jerônimo (RS)","Total","Total","466","77","116","130","98","32","8","2","2","1","-","-","-","-","-"
"4318408008","Cidade Alta - São Jerônimo (RS)","Total","Total","667","96","214","174","100","48","25","7","1","1","-","1","-","-","-"
"4318408009","Princesa Isabel - São Jerônimo (RS)","Total","Total","172","26","49","33","26","19","11","4","-","2","1","1","-","-","-"
"4318408010","Passo D'Areia - São Jerônimo (RS)","Total","Total","469","71","117","131","92","40","13","2","2","-","-","1","-","-","-"
"4318408011","Bandeira Branca - São Jerônimo (RS)","Total","Total","285","36","62","86","60","23","12","5","1","-","-","-","-","-","-"
"4318408012","Quininho - São Jerônimo (RS)","Total","Total","355","47","92","109","68","27","8","3","-","1","-","-","-","-","-"
"4318606001","Altos da Esperança - São José do Ouro (RS)","Total","Total","106","6","24","47","21","8","-","-","-","-","-","-","-","-","-"
"4318606002","Braço - São José do Ouro (RS)","Total","Total","49","3","9","16","15","3","2","-","-","1","-","-","-","-","-"
"4318606003","São Francisco - São José do Ouro (RS)","Total","Total","268","40","67","80","61","12","4","2","2","-","-","-","-","-","-"
"4318606004","Planalto - São José do Ouro (RS)","Total","Total","124","22","26","37","27","8","1","2","1","-","-","-","-","-","-"
"4318606005","Operário - São José do Ouro (RS)","Total","Total","220","36","50","60","56","13","5","-","-","-","-","-","-","-","-"
"4318606006","Das Canções - São José do Ouro (RS)","Total","Total","113","13","26","34","20","16","3","-","1","-","-","-","-","-","-"
"4318606007","Nossa Senhora da Saúde - São José do Ouro (RS)","Total","Total","22","2","5","4","7","3","1","-","-","-","-","-","-","-","-"
"4318705001","Boa Vista - São Leopoldo (RS)","Total","Total","646","71","177","164","161","47","23","2","-","1","-","-","-","-","-"
"4318705002","Scharlau - São Leopoldo (RS)","Total","Total","4789","658","1229","1357","943","366","147","52","22","5","6","2","1","-","1"
"4318705003","Arroio da Manteiga - São Leopoldo (RS)","Total","Total","6625","720","1474","1858","1412","663","284","118","50","22","16","5","2","1","-"
"4318705004","Campina - São Leopoldo (RS)","Total","Total","4336","488","1082","1213","914","391","147","55","19","11","11","2","2","-","1"
"4318705005","Santos Dumont - São Leopoldo (RS)","Total","Total","7358","841","1567","1957","1547","793","355","155","75","33","19","7","3","1","5"
"4318705006","Rio dos Sinos - São Leopoldo (RS)","Total","Total","1798","373","575","463","260","77","24","17","4","2","-","1","2","-","-"
"4318705007","São Miguel - São Leopoldo (RS)","Total","Total","2742","555","799","702","413","151","64","27","16","8","2","-","1","1","3"
"4318705008","Vicentina - São Leopoldo (RS)","Total","Total","4150","526","972","1172","786","404","162","71","30","15","7","3","-","-","2"
"4318705009","São João Batista - São Leopoldo (RS)","Total","Total","917","170","295","243","131","52","12","11","2","1","-","-","-","-","-"
"4318705010","Centro - São Leopoldo (RS)","Total","Total","5944","1945","2125","1125","576","132","27","10","1","2","1","-","-","-","-"
"4318705011","Fião - São Leopoldo (RS)","Total","Total","589","126","201","138","76","35","6","7","-","-","-","-","-","-","-"
"4318705012","Cristo Rei - São Leopoldo (RS)","Total","Total","1390","294","404","362","245","65","14","4","1","1","-","-","-","-","-"
"4318705013","Padre Reus - São Leopoldo (RS)","Total","Total","632","113","207","171","99","29","8","1","1","1","1","-","1","-","-"
"4318705014","Morro do Espelho - São Leopoldo (RS)","Total","Total","1008","248","304","236","176","32","8","1","2","1","-","-","-","-","-"
"4318705015","São José - São Leopoldo (RS)","Total","Total","833","113","277","225","156","49","9","3","1","-","-","-","-","-","-"
"4318705016","Pinheiro - São Leopoldo (RS)","Total","Total","1170","218","374","305","178","56","30","4","3","1","-","-","-","-","1"
"4318705017","Rio Branco - São Leopoldo (RS)","Total","Total","2047","326","623","557","330","121","54","18","11","5","-","1","-","1","-"
"4318705018","Santo André - São Leopoldo (RS)","Total","Total","1906","211","475","560","405","170","44","25","9","5","1","-","-","1","-"
"4318705019","Campestre - São Leopoldo (RS)","Total","Total","1958","137","454","591","438","171","84","40","18","9","8","2","1","2","3"
"4318705020","Feitoria - São Leopoldo (RS)","Total","Total","11559","1322","2626","3325","2503","1087","421","160","60","26","14","7","2","4","2"
"4318705021","Fazenda São Borja - São Leopoldo (RS)","Total","Total","807","86","182","246","174","80","22","6","5","4","1","1","-","-","-"
"4318705022","Jardim América - São Leopoldo (RS)","Total","Total","1977","273","524","590","395","131","36","13","8","3","1","1","-","1","1"
"4318705023","Santa Teresa - São Leopoldo (RS)","Total","Total","2786","397","806","783","518","169","65","31","8","2","4","2","-","1","-"
"4318705024","Duque de Caxias - São Leopoldo (RS)","Total","Total","2993","347","648","817","669","313","114","45","16","16","3","4","-","1","-"
"4318903001","Centro - São Luiz Gonzaga (RS)","Total","Total","3370","615","1086","850","551","193","59","11","1","1","3","-","-","-","-"
"4318903002","Oeste - São Luiz Gonzaga (RS)","Total","Total","62","7","12","17","15","4","6","-","-","-","1","-","-","-","-"
"4318903003","Vila Nova - São Luiz Gonzaga (RS)","Total","Total","129","22","31","22","24","16","7","4","1","1","1","-","-","-","-"
"4318903004","Vila Floresta - São Luiz Gonzaga (RS)","Total","Total","636","76","164","171","103","61","36","17","2","3","3","-","-","-","-"
"4318903005","Vila Loureiro - São Luiz Gonzaga (RS)","Total","Total","159","20","26","35","30","24","10","11","3","-","-","-","-","-","-"
"4318903006","Gruta - São Luiz Gonzaga (RS)","Total","Total","519","83","171","136","86","34","5","2","1","-","-","1","-","-","-"
"4318903007","Pedreira - São Luiz Gonzaga (RS)","Total","Total","316","51","62","89","62","27","12","6","5","-","1","1","-","-","-"
"4318903008","Vila Harmonia - São Luiz Gonzaga (RS)","Total","Total","321","49","94","74","67","23","5","7","2","-","-","-","-","-","-"
"4318903009","Duque de Caxias - São Luiz Gonzaga (RS)","Total","Total","826","143","213","241","138","64","16","7","3","1","-","-","-","-","-"
"4318903010","Monsenhor Wolski - São Luiz Gonzaga (RS)","Total","Total","347","56","97","94","66","23","6","2","1","2","-","-","-","-","-"
"4318903011","Presidente Vargas - São Luiz Gonzaga (RS)","Total","Total","375","52","115","98","66","27","8","6","2","1","-","-","-","-","-"
"4318903012","Maria Auxiliadora - São Luiz Gonzaga (RS)","Total","Total","286","43","59","79","51","34","13","5","-","2","-","-","-","-","-"
"4318903013","Vila Mário - São Luiz Gonzaga (RS)","Total","Total","562","91","160","151","88","38","21","5","4","2","2","-","-","-","-"
"4318903014","Residencial Centenário - São Luiz Gonzaga (RS)","Total","Total","158","35","51","45","14","10","3","-","-","-","-","-","-","-","-"
"4318903015","Vila Fernando Ferrari - São Luiz Gonzaga (RS)","Total","Total","135","20","36","34","24","11","4","6","-","-","-","-","-","-","-"
"4318903016","Agrícola - São Luiz Gonzaga (RS)","Total","Total","349","62","103","107","43","19","8","6","1","-","-","-","-","-","-"
"4318903017","Vila Jauri - São Luiz Gonzaga (RS)","Total","Total","252","38","62","72","47","19","8","4","-","1","-","1","-","-","-"
"4318903018","Raimundo Gomes Neto - São Luiz Gonzaga (RS)","Total","Total","307","46","93","84","54","17","10","1","2","-","-","-","-","-","-"
"4318903019","Vila Marcos - São Luiz Gonzaga (RS)","Total","Total","159","25","39","42","31","14","5","2","-","-","-","-","1","-","-"
"4318903020","Joaquim Nascimento - São Luiz Gonzaga (RS)","Total","Total","186","23","54","42","38","14","5","5","5","-","-","-","-","-","-"
"4318903021","Vila Trinta - São Luiz Gonzaga (RS)","Total","Total","262","40","58","70","48","22","10","10","3","1","-","-","-","-","-"
"4318903022","Vila Paz - São Luiz Gonzaga (RS)","Total","Total","595","89","157","169","103","45","20","9","2","1","-","-","-","-","-"
"4318903023","Área Industrial - São Luiz Gonzaga (RS)","Total","Total","28","3","6","10","4","3","-","-","-","2","-","-","-","-","-"
"4319000001","Bela Vista - São Marcos (RS)","Total","Total","43","3","9","11","15","2","2","1","-","-","-","-","-","-","-"
"4319000002","Polo - São Marcos (RS)","Total","Total","412","38","107","132","94","31","7","2","1","-","-","-","-","-","-"
"4319000003","São José - São Marcos (RS)","Total","Total","556","52","113","164","114","63","28","12","6","1","3","-","-","-","-"
"4319000004","Santini - São Marcos (RS)","Total","Total","244","26","59","64","62","26","5","1","1","-","-","-","-","-","-"
"4319000005","Michelon - São Marcos (RS)","Total","Total","142","9","28","49","40","11","5","-","-","-","-","-","-","-","-"
"4319000006","Francisco Doncatto - São Marcos (RS)","Total","Total","872","105","233","252","176","71","19","10","4","-","1","-","1","-","-"
"4319000007","Henrique Pante - São Marcos (RS)","Total","Total","644","70","180","207","127","35","18","4","2","1","-","-","-","-","-"
"4319000008","Industrial - São Marcos (RS)","Total","Total","491","46","127","154","108","39","10","2","3","2","-","-","-","-","-"
"4319406001","Nova Alemanha - São Pedro do Sul (RS)","Total","Total","32","4","12","11","3","2","-","-","-","-","-","-","-","-","-"
"4319406002","Riveira - São Pedro do Sul (RS)","Total","Total","289","40","71","78","51","28","14","1","3","2","-","1","-","-","-"
"4319406003","Canto Verde - São Pedro do Sul (RS)","Total","Total","116","16","33","33","20","10","2","1","-","-","1","-","-","-","-"
"4319406004","Vila Schmidt - São Pedro do Sul (RS)","Total","Total","129","23","46","34","22","2","2","-","-","-","-","-","-","-","-"
"4319406005","Vila Santa Luzia - São Pedro do Sul (RS)","Total","Total","190","37","62","42","35","8","4","2","-","-","-","-","-","-","-"
"4319406006","Vila Oliveira - São Pedro do Sul (RS)","Total","Total","349","77","104","81","50","26","6","4","1","-","-","-","-","-","-"
"4319406007","Vila Linhares - São Pedro do Sul (RS)","Total","Total","95","20","26","21","17","8","1","2","-","-","-","-","-","-","-"
"4319406008","Vila Gaúcha - São Pedro do Sul (RS)","Total","Total","147","20","41","46","17","12","4","2","4","1","-","-","-","-","-"
"4319406009","Vila Maturino de Oliveira Bello - São Pedro do Sul (RS)","Total","Total","307","43","83","85","55","30","7","2","2","-","-","-","-","-","-"
"4319406010","Vila Progresso - São Pedro do Sul (RS)","Total","Total","184","29","42","57","35","10","8","2","1","-","-","-","-","-","-"
"4319406011","Vila Santo Antônio - São Pedro do Sul (RS)","Total","Total","289","47","83","56","53","29","7","7","4","2","1","-","-","-","-"
"4319406012","Vila Trevo - São Pedro do Sul (RS)","Total","Total","69","9","22","13","14","8","3","-","-","-","-","-","-","-","-"
"4319604001","Centro - São Sepé (RS)","Total","Total","1203","276","404","294","143","65","14","4","1","1","-","-","1","-","-"
"4319604002","Medianeira - São Sepé (RS)","Total","Total","316","55","93","64","63","22","10","6","1","-","2","-","-","-","-"
"4319604003","Kurtz - São Sepé (RS)","Total","Total","612","93","185","156","122","39","13","1","1","1","-","-","-","1","-"
"4319604004","São Francisco - São Sepé (RS)","Total","Total","287","38","85","87","53","13","6","4","1","-","-","-","-","-","-"
"4319604005","Santo Antônio - São Sepé (RS)","Total","Total","411","83","120","107","71","20","8","-","1","1","-","-","-","-","-"
"4319604006","Cooperativa - São Sepé (RS)","Total","Total","109","16","28","23","32","5","2","3","-","-","-","-","-","-","-"
"4319604007","Cristo Rei - São Sepé (RS)","Total","Total","197","26","35","53","27","20","15","9","5","3","3","1","-","-","-"
"4319604008","Tatsch - São Sepé (RS)","Total","Total","451","69","143","121","88","17","8","5","-","-","-","-","-","-","-"
"4319604009","Bela Vista - São Sepé (RS)","Total","Total","174","26","51","47","37","13","-","-","-","-","-","-","-","-","-"
"4319604010","Isolanda - São Sepé (RS)","Total","Total","202","26","47","72","42","14","1","-","-","-","-","-","-","-","-"
"4319604011","Silveira - São Sepé (RS)","Total","Total","91","16","33","24","15","1","1","1","-","-","-","-","-","-","-"
"4319604012","Rosa - São Sepé (RS)","Total","Total","185","36","54","50","33","10","1","1","-","-","-","-","-","-","-"
"4319604013","Pontes - São Sepé (RS)","Total","Total","731","115","198","189","120","67","24","11","5","-","-","1","1","-","-"
"4319604014","Santos - São Sepé (RS)","Total","Total","279","32","58","74","63","25","15","9","3","-","-","-","-","-","-"
"4319604015","Walter - São Sepé (RS)","Total","Total","63","6","21","17","12","5","2","-","-","-","-","-","-","-","-"
"4319604016","Lôndero - São Sepé (RS)","Total","Total","447","46","102","116","89","45","26","10","6","3","2","-","1","-","1"
"4319604017","Lili - São Sepé (RS)","Total","Total","93","8","19","27","25","8","5","1","-","-","-","-","-","-","-"
"4320206001","Boca da Picada - Seberi (RS)","Total","Total","496","63","117","134","115","37","18","7","4","1","-","-","-","-","-"
"4320206002","São Luiz - Seberi (RS)","Total","Total","151","19","51","42","22","13","2","1","-","1","-","-","-","-","-"
"4320206003","Nossa Senhora Aparecida - Seberi (RS)","Total","Total","256","40","65","47","49","28","21","6","-","-","-","-","-","-","-"
"4320206004","São José - Seberi (RS)","Total","Total","208","35","74","48","34","15","1","1","-","-","-","-","-","-","-"
"4320206005","Centro - Seberi (RS)","Total","Total","882","135","251","250","178","54","9","5","-","-","-","-","-","-","-"
"4320263001","Nossa Senhora Aparecida - Segredo (RS)","Total","Total","74","9","14","16","14","10","6","3","1","-","-","-","-","-","1"
"4320263002","Renascer - Segredo (RS)","Total","Total","44","3","9","16","8","6","-","2","-","-","-","-","-","-","-"
"4320404001","Centro - Serafina Corrêa (RS)","Total","Total","1728","245","471","513","328","111","45","12","2","1","-","-","-","-","-"
"4320404002","Aparecida - Serafina Corrêa (RS)","Total","Total","345","30","86","108","71","32","12","5","1","-","-","-","-","-","-"
"4320404003","Santim - Serafina Corrêa (RS)","Total","Total","580","40","130","177","147","55","21","5","3","1","-","-","1","-","-"
"4320404004","Gramadinho - Serafina Corrêa (RS)","Total","Total","884","73","208","263","205","96","31","4","2","2","-","-","-","-","-"
"4320404005","Planalto - Serafina Corrêa (RS)","Total","Total","329","27","69","104","75","35","11","7","1","-","-","-","-","-","-"
"4320701001","Maieron - Sobradinho (RS)","Total","Total","533","79","163","159","81","30","17","3","-","-","1","-","-","-","-"
"4320701002","Vera Cruz - Sobradinho (RS)","Total","Total","269","39","62","86","62","12","6","-","1","1","-","-","-","-","-"
"4320701003","Pousada do Sol - Sobradinho (RS)","Total","Total","75","7","21","27","14","3","2","-","1","-","-","-","-","-","-"
"4320701004","Peões - Sobradinho (RS)","Total","Total","59","9","11","12","9","10","4","3","-","-","1","-","-","-","-"
"4320701005","Copetti - Sobradinho (RS)","Total","Total","278","44","74","81","52","17","9","1","-","-","-","-","-","-","-"
"4320701006","Pinhal - Sobradinho (RS)","Total","Total","130","17","33","21","21","22","7","6","3","-","-","-","-","-","-"
"4320701007","Medianeira - Sobradinho (RS)","Total","Total","250","41","55","48","42","27","22","8","3","3","1","-","-","-","-"
"4320701008","Industrial - Sobradinho (RS)","Total","Total","35","6","13","11","2","2","1","-","-","-","-","-","-","-","-"
"4320701009","Rio Branco - Sobradinho (RS)","Total","Total","262","26","77","84","49","19","6","-","1","-","-","-","-","-","-"
"4320701010","União - Sobradinho (RS)","Total","Total","306","43","67","88","52","27","15","6","4","2","1","1","-","-","-"
"4320701011","Floresta - Sobradinho (RS)","Total","Total","133","22","36","29","26","13","4","1","1","1","-","-","-","-","-"
"4320701012","Baixada - Sobradinho (RS)","Total","Total","261","37","82","80","43","15","4","-","-","-","-","-","-","-","-"
"4320701013","Centro - Sobradinho (RS)","Total","Total","951","213","307","241","150","30","8","2","-","-","-","-","-","-","-"
"4320800001","Botucaraí - Soledade (RS)","Total","Total","1165","160","253","268","234","143","57","32","6","5","2","3","2","-","-"
"4320800002","Expedicionário - Soledade (RS)","Total","Total","1001","128","246","285","178","98","43","15","5","2","-","-","1","-","-"
"4320800003","Missões - Soledade (RS)","Total","Total","772","98","197","232","171","51","13","8","2","-","-","-","-","-","-"
"4320800004","Farroupilha - Soledade (RS)","Total","Total","288","47","74","67","57","28","11","2","1","-","1","-","-","-","-"
"4320800005","Fontes - Soledade (RS)","Total","Total","1385","208","364","405","248","105","39","6","5","4","1","-","-","-","-"
"4320800006","Ipiranga - Soledade (RS)","Total","Total","781","98","219","209","135","74","31","7","6","1","1","-","-","-","-"
"4320800007","Centro - Soledade (RS)","Total","Total","1277","290","420","299","195","55","14","3","1","-","-","-","-","-","-"
"4320909001","São Paulo - Tapejara (RS)","Total","Total","1673","156","465","504","324","141","54","21","5","2","1","-","-","-","-"
"4320909002","Nazaré - Tapejara (RS)","Total","Total","368","46","88","117","92","15","7","3","-","-","-","-","-","-","-"
"4320909003","São Cristóvão - Tapejara (RS)","Total","Total","681","77","219","176","147","40","13","7","2","-","-","-","-","-","-"
"4320909004","Treze de Maio - Tapejara (RS)","Total","Total","372","37","60","116","73","51","23","7","2","2","1","-","-","-","-"
"4320909005","Centro - Tapejara (RS)","Total","Total","2740","417","853","745","500","180","34","8","3","-","-","-","-","-","-"
"4321006001","Centro - Tapera (RS)","Total","Total","420","81","136","103","71","24","4","-","1","-","-","-","-","-","-"
"4321006002","Oito de Maio - Tapera (RS)","Total","Total","201","25","55","55","43","16","5","2","-","-","-","-","-","-","-"
"4321006003","Azul - Tapera (RS)","Total","Total","116","15","30","37","20","7","5","1","1","-","-","-","-","-","-"
"4321006004","Vila São Judas Tadeu - Tapera (RS)","Total","Total","295","42","88","85","50","20","6","3","1","-","-","-","-","-","-"
"4321006005","Vila Brasília - Tapera (RS)","Total","Total","250","32","69","72","41","17","16","3","-","-","-","-","-","-","-"
"4321006006","Vila Promorar - Tapera (RS)","Total","Total","161","15","33","36","46","20","8","3","-","-","-","-","-","-","-"
"4321006007","Vila Cohab - Tapera (RS)","Total","Total","153","21","48","34","39","7","3","1","-","-","-","-","-","-","-"
"4321006008","Seminário - Tapera (RS)","Total","Total","90","9","34","25","15","7","-","-","-","-","-","-","-","-","-"
"4321006009","Progresso - Tapera (RS)","Total","Total","413","71","123","105","75","28","5","4","2","-","-","-","-","-","-"
"4321006010","Pompéia - Tapera (RS)","Total","Total","266","40","81","75","46","21","3","-","-","-","-","-","-","-","-"
"4321006011","Vila Elisa Trevisan - Tapera (RS)","Total","Total","285","32","65","74","45","47","12","7","2","-","1","-","-","-","-"
"4321006012","América - Tapera (RS)","Total","Total","122","21","26","36","32","3","3","-","1","-","-","-","-","-","-"
"4321204001","Centro - Taquara (RS)","Total","Total","1262","355","423","282","152","36","11","1","-","2","-","-","-","-","-"
